dataset,method,config,which,upset_simple_mean,upset_simple_std,upset_ratio_mean,upset_ratio_std,upset_naive_mean,upset_naive_std,runtime_sec_mean,runtime_sec_std,num_runs,num_nans
Basketball_temporal/1993,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,upset,0.6202036142349243,0.0,0.566332995891571,0.0,0.15505090355873108,0.0,0.7686809062957763,0.00374058319479624,10,0
Basketball_temporal/1993,PageRank,trials10train_r100test_r100AllTrue,upset,0.8457322120666504,0.0,0.5248817801475525,0.0,0.2114330530166626,0.0,0.001959872245788574,0.00028515149217933075,10,0
Basketball_temporal/1993,SVD_NRS,trials10train_r100test_r100AllTrue,upset,0.8582615256309509,0.0,0.6232379078865051,0.0,0.21456538140773773,0.0,0.005290174484252929,0.0008051871688645761,10,0
Basketball_temporal/1993,SVD_RS,trials10train_r100test_r100AllTrue,upset,0.9898198843002319,0.0,0.6819778680801392,0.0,0.24745497107505798,0.0,0.0038118362426757812,0.0006048577950228714,10,0
Basketball_temporal/1993,SpringRank,trials10train_r100test_r100AllTrue,upset,0.7454972863197327,0.0,0.668891429901123,0.0,0.18637432157993317,0.0,0.05719645023345947,0.15937725297992278,10,0
Basketball_temporal/1993,btl,trials10train_r100test_r100AllTrue,upset,0.8806577920913696,0.06498401256127893,0.5104012608528137,0.03152237695184799,0.2201644480228424,0.016246003140319733,0.18099336624145507,0.4515706316271195,10,0
Basketball_temporal/1993,davidScore,trials10train_r100test_r100AllTrue,upset,0.7423649430274963,0.0,0.5986699461936951,0.0,0.18559123575687408,0.0,0.002694535255432129,0.0003911292948812939,10,0
Basketball_temporal/1993,eigenvectorCentrality,trials10train_r100test_r100AllTrue,upset,0.8316366672515869,0.0,0.5765380084514617,0.1664269711364391,0.20790916681289673,0.0,0.009194231033325196,0.0004824789691081861,10,0
Basketball_temporal/1993,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset,1.1829757273197175,0.36282098008031866,0.9019140625,0.1203719263506853,0.6955755680799485,0.2942018496472336,6.536767959594727,0.2344553109576179,50,0
Basketball_temporal/1993,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset,1.1183398580551147,0.325248054304685,0.8753137528896332,0.08343752686029109,0.7508692246675491,0.30637095170472384,57.473819041252135,0.20251663133193246,50,0
Basketball_temporal/1993,rankCentrality,trials10train_r100test_r100AllTrue,upset,1.9310884475708008,0.0,1.2810184955596924,0.0,0.4827721118927002,0.0,0.015473580360412598,0.000922207344456002,10,0
Basketball_temporal/1993,serialRank,trials10train_r100test_r100AllTrue,upset,2.0438528060913086,0.0,0.8606215596199036,0.0005858142759766116,0.5109632015228271,0.0,0.00868525505065918,0.0006768993453437701,10,0
Basketball_temporal/1993,syncRank,trials10train_r100test_r100AllTrue,upset,1.6789350509643555,0.0,0.8554521203041077,0.0,0.41973376274108887,0.0,0.33896360397338865,0.001557068411651079,10,0
Basketball_temporal/1993,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset_latest,1.0559827780723572,0.37144366373578075,0.7567062222957611,0.17016113423147433,0.26400156766176225,0.09285592274286673,16.17882113456726,0.19072940199069097,50,0
Basketball_temporal/1993,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset_latest,0.9558966279029846,0.3351455522449143,0.7521992826461792,0.13593052117071852,0.23897415697574614,0.08378638806122858,9.197834587097168,0.14510926056765858,50,0
Basketball_temporal/1993,OURS_MFAS,trials10train_r100test_r100AllTrue,upset_latest,0.6202036142349243,0.0,0.566332995891571,0.0,0.15505090355873108,0.0,0.7647980213165283,0.003593594037109618,10,0
Basketball_temporal/1993,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,upset_latest,0.6202036142349243,0.0,0.566028356552124,0.0,0.15505090355873108,0.0,0.7608371257781983,0.0023842452013243067,10,0
Basketball_temporal/1993,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,upset_latest,0.6202036142349243,0.0,0.566332995891571,0.0,0.15505090355873108,0.0,0.7655522346496582,0.0020853097829306834,10,0
Basketball_temporal/1993,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,upset_latest,0.6202036142349243,0.0,0.566332995891571,0.0,0.15505090355873108,0.0,0.7686809062957763,0.00374058319479624,10,0
Basketball_temporal/1993,PageRank,trials10train_r100test_r100AllTrue,upset_latest,0.8457322120666504,0.0,0.5248817801475525,0.0,0.2114330530166626,0.0,0.001959872245788574,0.00028515149217933075,10,0
Basketball_temporal/1993,SVD_NRS,trials10train_r100test_r100AllTrue,upset_latest,0.8582615256309509,0.0,0.6232379078865051,0.0,0.21456538140773773,0.0,0.005290174484252929,0.0008051871688645761,10,0
Basketball_temporal/1993,SVD_RS,trials10train_r100test_r100AllTrue,upset_latest,0.9898198843002319,0.0,0.6819778680801392,0.0,0.24745497107505798,0.0,0.0038118362426757812,0.0006048577950228714,10,0
Basketball_temporal/1993,SpringRank,trials10train_r100test_r100AllTrue,upset_latest,0.7454972863197327,0.0,0.668891429901123,0.0,0.18637432157993317,0.0,0.05719645023345947,0.15937725297992278,10,0
Basketball_temporal/1993,btl,trials10train_r100test_r100AllTrue,upset_latest,0.8806577920913696,0.06498401256127893,0.5104012608528137,0.03152237695184799,0.2201644480228424,0.016246003140319733,0.18099336624145507,0.4515706316271195,10,0
Basketball_temporal/1993,davidScore,trials10train_r100test_r100AllTrue,upset_latest,0.7423649430274963,0.0,0.5986699461936951,0.0,0.18559123575687408,0.0,0.002694535255432129,0.0003911292948812939,10,0
Basketball_temporal/1993,eigenvectorCentrality,trials10train_r100test_r100AllTrue,upset_latest,0.8316366672515869,0.0,0.5765380084514617,0.1664269711364391,0.20790916681289673,0.0,0.009194231033325196,0.0004824789691081861,10,0
Basketball_temporal/1993,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset_latest,1.0740877103805542,0.24711910428870837,0.8705187737941742,0.05756415334346073,0.7605559903383255,0.3052982968093326,6.536767959594727,0.2344553109576179,50,0
Basketball_temporal/1993,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset_latest,1.1183398580551147,0.325248054304685,0.8753137528896332,0.08343752686029109,0.7508692246675491,0.30637095170472384,57.473819041252135,0.20251663133193246,50,0
Basketball_temporal/1993,rankCentrality,trials10train_r100test_r100AllTrue,upset_latest,1.9310884475708008,0.0,1.2810184955596924,0.0,0.4827721118927002,0.0,0.015473580360412598,0.000922207344456002,10,0
Basketball_temporal/1993,serialRank,trials10train_r100test_r100AllTrue,upset_latest,2.0438528060913086,0.0,0.8606215596199036,0.0005858142759766116,0.5109632015228271,0.0,0.00868525505065918,0.0006768993453437701,10,0
Basketball_temporal/1993,syncRank,trials10train_r100test_r100AllTrue,upset_latest,1.6789350509643555,0.0,0.8554521203041077,0.0,0.41973376274108887,0.0,0.33896360397338865,0.001557068411651079,10,0
Basketball_temporal/1994,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset,0.9233512783050537,0.2438655194677461,0.7455522418022156,0.17056999208871187,0.23083781957626343,0.060966379866936524,16.25565457344055,0.15909241581610095,50,0
Basketball_temporal/1994,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset,0.8861644876003265,0.2176256141545796,0.7321634334325791,0.1589521288888033,0.22155265092849732,0.05441382681563773,9.291334009170532,0.15505725940477802,50,0
Basketball_temporal/1994,OURS_MFAS,trials10train_r100test_r100AllTrue,upset,0.6102997660636902,0.0,0.5573071837425232,0.0,0.15257494151592255,0.0,0.8045990705490113,0.0031391321812784785,10,0
Basketball_temporal/1994,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,upset,0.6102997660636902,0.0,0.5570437908172607,0.0,0.15257494151592255,0.0,0.7981959581375122,0.002967062172642135,10,0
Basketball_temporal/1994,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,upset,0.6102997660636902,0.0,0.5573071837425232,0.0,0.15257494151592255,0.0,0.8016799926757813,0.0035411955572825296,10,0
Basketball_temporal/1994,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,upset,0.6102997660636902,0.0,0.5573071837425232,0.0,0.15257494151592255,0.0,0.8043434381484985,0.0021543621210507046,10,0
Basketball_temporal/1994,PageRank,trials10train_r100test_r100AllTrue,upset,0.8270561099052429,0.0,0.5277963280677795,0.0,0.20676402747631073,0.0,0.0017947912216186523,0.0003415074712143108,10,0
Basketball_temporal/1994,SVD_NRS,trials10train_r100test_r100AllTrue,upset,0.8393543362617493,0.0,0.6022018790245056,0.0,0.20983858406543732,0.0,0.005280447006225586,0.0007568974248242271,10,0
Basketball_temporal/1994,SVD_RS,trials10train_r100test_r100AllTrue,upset,0.9023827910423279,0.0,0.6138328313827515,0.0,0.22559569776058197,0.0,0.004250001907348633,0.0006321118979393894,10,0
Basketball_temporal/1994,SpringRank,trials10train_r100test_r100AllTrue,upset,0.7409684658050537,0.0,0.5630917549133301,0.0,0.18524211645126343,0.0,0.05730836391448975,0.15945069216455274,10,0
Basketball_temporal/1994,btl,trials10train_r100test_r100AllTrue,upset,0.7721752464771271,0.08549829271429209,0.431516620516777,0.05356450511918219,0.19304381161928177,0.021374573178573022,0.9823651552200318,0.6233561371043725,10,0
Basketball_temporal/1994,davidScore,trials10train_r100test_r100AllTrue,upset,0.7378939390182495,0.0,0.5863926410675049,0.0,0.18447348475456238,0.0,0.002732396125793457,0.0003720423838609766,10,0
Basketball_temporal/1994,eigenvectorCentrality,trials10train_r100test_r100AllTrue,upset,0.8193697333335876,0.0,0.6068209946155548,0.18667226529679432,0.2048424333333969,0.0,0.009450435638427734,0.0005198620322073598,10,0
Basketball_temporal/1994,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset,1.2144427287578583,0.4005898272214231,0.8995570528507233,0.12501999936419947,0.6427363502979279,0.2712843190831957,6.677735471725464,0.20672643446446234,50,0
Basketball_temporal/1994,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset,1.0851883149147035,0.28670706249784966,0.8778991937637329,0.0781773850991985,0.7601921594142914,0.30867612946362366,56.325031471252444,5.597873224658063,50,0
Basketball_temporal/1994,rankCentrality,trials10train_r100test_r100AllTrue,upset,2.0368947982788086,0.0,1.3532063961029053,0.0,0.5092236995697021,0.0,0.01677834987640381,0.0010258752142789803,10,0
Basketball_temporal/1994,serialRank,trials10train_r100test_r100AllTrue,upset,2.0,0.0,0.8614245772361755,0.00020004978412304264,0.5,0.0,0.00891416072845459,0.0004687383003324274,10,0
Basketball_temporal/1994,syncRank,trials10train_r100test_r100AllTrue,upset,1.667947769165039,0.0,0.8565888404846191,0.0,0.41698694229125977,0.0,0.3442480802536011,0.0022369710577497524,10,0
Basketball_temporal/1994,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset_latest,1.0361260628700257,0.3475306168300194,0.7485496437549591,0.17154912681602857,0.25903151571750643,0.08688265420750485,16.25565457344055,0.15909241581610095,50,0
Basketball_temporal/1994,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset_latest,0.9082859325408935,0.2500603271473786,0.7317391347885132,0.1451196798976401,0.22707148313522338,0.06251508178684465,9.291334009170532,0.15505725940477802,50,0
Basketball_temporal/1994,OURS_MFAS,trials10train_r100test_r100AllTrue,upset_latest,0.6102997660636902,0.0,0.5573071837425232,0.0,0.15257494151592255,0.0,0.8045990705490113,0.0031391321812784785,10,0
Basketball_temporal/1994,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,upset_latest,0.6102997660636902,0.0,0.5570437908172607,0.0,0.15257494151592255,0.0,0.7981959581375122,0.002967062172642135,10,0
Basketball_temporal/1994,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,upset_latest,0.6102997660636902,0.0,0.5573071837425232,0.0,0.15257494151592255,0.0,0.8016799926757813,0.0035411955572825296,10,0
Basketball_temporal/1994,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,upset_latest,0.6102997660636902,0.0,0.5573071837425232,0.0,0.15257494151592255,0.0,0.8043434381484985,0.0021543621210507046,10,0
Basketball_temporal/1994,PageRank,trials10train_r100test_r100AllTrue,upset_latest,0.8270561099052429,0.0,0.5277963280677795,0.0,0.20676402747631073,0.0,0.0017947912216186523,0.0003415074712143108,10,0
Basketball_temporal/1994,SVD_NRS,trials10train_r100test_r100AllTrue,upset_latest,0.8393543362617493,0.0,0.6022018790245056,0.0,0.20983858406543732,0.0,0.005280447006225586,0.0007568974248242271,10,0
Basketball_temporal/1994,SVD_RS,trials10train_r100test_r100AllTrue,upset_latest,0.9023827910423279,0.0,0.6138328313827515,0.0,0.22559569776058197,0.0,0.004250001907348633,0.0006321118979393894,10,0
Basketball_temporal/1994,SpringRank,trials10train_r100test_r100AllTrue,upset_latest,0.7409684658050537,0.0,0.5630917549133301,0.0,0.18524211645126343,0.0,0.05730836391448975,0.15945069216455274,10,0
Basketball_temporal/1994,btl,trials10train_r100test_r100AllTrue,upset_latest,0.7721752464771271,0.08549829271429209,0.431516620516777,0.05356450511918219,0.19304381161928177,0.021374573178573022,0.9823651552200318,0.6233561371043725,10,0
Basketball_temporal/1994,davidScore,trials10train_r100test_r100AllTrue,upset_latest,0.7378939390182495,0.0,0.5863926410675049,0.0,0.18447348475456238,0.0,0.002732396125793457,0.0003720423838609766,10,0
Basketball_temporal/1994,eigenvectorCentrality,trials10train_r100test_r100AllTrue,upset_latest,0.8193697333335876,0.0,0.6068209946155548,0.18667226529679432,0.2048424333333969,0.0,0.009450435638427734,0.0005198620322073598,10,0
Basketball_temporal/1994,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset_latest,1.1029823160171508,0.2993176155511229,0.8793954515457153,0.07239223137712304,0.7546733272075653,0.3069014305852102,6.677735471725464,0.20672643446446234,50,0
Basketball_temporal/1994,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset_latest,1.084780933856964,0.28677981273636916,0.8778922998905182,0.07814787630001208,0.7628055334091186,0.309226022377355,56.325031471252444,5.597873224658063,50,0
Basketball_temporal/1994,rankCentrality,trials10train_r100test_r100AllTrue,upset_latest,2.0368947982788086,0.0,1.3532063961029053,0.0,0.5092236995697021,0.0,0.01677834987640381,0.0010258752142789803,10,0
Basketball_temporal/1994,serialRank,trials10train_r100test_r100AllTrue,upset_latest,2.0,0.0,0.8614245772361755,0.00020004978412304264,0.5,0.0,0.00891416072845459,0.0004687383003324274,10,0
Basketball_temporal/1994,syncRank,trials10train_r100test_r100AllTrue,upset_latest,1.667947769165039,0.0,0.8565888404846191,0.0,0.41698694229125977,0.0,0.3442480802536011,0.0022369710577497524,10,0
Basketball_temporal/1995,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset,0.9421617531776428,0.3130952235267714,0.7532044392824173,0.1645487821552822,0.2355404382944107,0.07827380588169285,16.24588875770569,0.14921425513987235,50,0
Basketball_temporal/1995,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset,0.8902796685695649,0.22240762734679084,0.7408524096012116,0.14612602131534566,0.22256991714239122,0.05560190683669771,9.300449776649476,0.15920644629942693,50,0
Basketball_temporal/1995,OURS_MFAS,trials10train_r100test_r100AllTrue,upset,0.6439909338951111,0.0,0.5652342438697815,0.0,0.16099773347377777,0.0,0.8288734436035157,0.0019723764702174787,10,0
Basketball_temporal/1995,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,upset,0.6470143795013428,0.0,0.5660181045532227,0.0,0.1617535948753357,0.0,0.8255628108978271,0.0026765867886125332,10,0
Basketball_temporal/1995,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,upset,0.6455026268959045,0.0,0.5652090907096863,0.0,0.16137565672397614,0.0,0.8253737688064575,0.0029033407707813623,10,0
Basketball_temporal/1995,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,upset,0.6439909338951111,0.0,0.5652342438697815,0.0,0.16099773347377777,0.0,0.8296581983566285,0.003308706823119464,10,0
Basketball_temporal/1995,PageRank,trials10train_r100test_r100AllTrue,upset,0.8692365884780884,0.0,0.5300592184066772,0.0,0.2173091471195221,0.0,0.001879739761352539,0.0002411975975678852,10,0
Basketball_temporal/1995,SVD_NRS,trials10train_r100test_r100AllTrue,upset,0.8647014498710632,0.0,0.6070576310157776,0.0,0.2161753624677658,0.0,0.005238938331604004,0.000619981805003922,10,0
Basketball_temporal/1995,SVD_RS,trials10train_r100test_r100AllTrue,upset,0.944822371006012,0.0,0.6370005011558533,0.0,0.236205592751503,0.0,0.004343008995056153,0.0006250959268853548,10,0
Basketball_temporal/1995,SpringRank,trials10train_r100test_r100AllTrue,upset,0.7694633603096008,0.0,0.666222333908081,0.0,0.1923658400774002,0.0,0.05739912986755371,0.15977938477790263,10,0
Basketball_temporal/1995,btl,trials10train_r100test_r100AllTrue,upset,0.8367346882820129,0.09814109962974868,0.4742376059293747,0.0562903937566469,0.20918367207050323,0.02453527490743717,0.5655962705612183,0.535228112722994,10,0
Basketball_temporal/1995,davidScore,trials10train_r100test_r100AllTrue,upset,0.7770219445228577,0.0,0.586417019367218,0.0,0.19425548613071442,0.0,0.002729916572570801,0.00038114372047058946,10,0
Basketball_temporal/1995,eigenvectorCentrality,trials10train_r100test_r100AllTrue,upset,0.8344671130180359,0.0,0.6512203216552734,0.17921000719070435,0.20861677825450897,0.0,0.009299993515014648,0.0004422060264564643,10,0
Basketball_temporal/1995,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset,1.1947241163253783,0.3488005666384302,0.9052234518527985,0.13090073164160487,0.6530461066961288,0.29210842829844286,6.804824709892273,0.2072702088783915,50,0
Basketball_temporal/1995,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset,1.0519501221179963,0.23691361239528996,0.8630460608005524,0.05600598156697623,0.7612471687793732,0.3133986630014006,56.41680657863617,6.474130187412759,50,0
Basketball_temporal/1995,rankCentrality,trials10train_r100test_r100AllTrue,upset,1.9145881414413453,0.20408167839050292,1.3556504249572754,0.0,0.5504157423973084,0.09251699447631836,0.015726041793823243,0.0013112592031196977,10,0
Basketball_temporal/1995,serialRank,trials10train_r100test_r100AllTrue,upset,1.8790627717971802,0.0,0.8574004530906677,0.0002986011756622884,0.46976569294929504,0.0,0.008339810371398925,0.00045338151241308873,10,0
Basketball_temporal/1995,syncRank,trials10train_r100test_r100AllTrue,upset,1.8210128784179687,0.13424034118652345,0.848939198255539,0.012176996469497681,0.45525321960449217,0.03356008529663086,0.34833455085754395,0.0019750540438318084,10,0
Basketball_temporal/1995,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset_latest,1.0317157995700836,0.33164829868688894,0.7556399667263031,0.1646930933913037,0.2579289498925209,0.08291207467172224,16.24588875770569,0.14921425513987235,50,0
Basketball_temporal/1995,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset_latest,0.9095993912220002,0.23873208494467518,0.7388318604230881,0.13396611732021094,0.22739984780550004,0.059683021236168796,9.300449776649476,0.15920644629942693,50,0
Basketball_temporal/1995,OURS_MFAS,trials10train_r100test_r100AllTrue,upset_latest,0.6439909338951111,0.0,0.5652342438697815,0.0,0.16099773347377777,0.0,0.8288734436035157,0.0019723764702174787,10,0
Basketball_temporal/1995,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,upset_latest,0.6470143795013428,0.0,0.5660181045532227,0.0,0.1617535948753357,0.0,0.8255628108978271,0.0026765867886125332,10,0
Basketball_temporal/1995,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,upset_latest,0.6455026268959045,0.0,0.5652090907096863,0.0,0.16137565672397614,0.0,0.8253737688064575,0.0029033407707813623,10,0
Basketball_temporal/1995,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,upset_latest,0.6439909338951111,0.0,0.5652342438697815,0.0,0.16099773347377777,0.0,0.8296581983566285,0.003308706823119464,10,0
Basketball_temporal/1995,PageRank,trials10train_r100test_r100AllTrue,upset_latest,0.8692365884780884,0.0,0.5300592184066772,0.0,0.2173091471195221,0.0,0.001879739761352539,0.0002411975975678852,10,0
Basketball_temporal/1995,SVD_NRS,trials10train_r100test_r100AllTrue,upset_latest,0.8647014498710632,0.0,0.6070576310157776,0.0,0.2161753624677658,0.0,0.005238938331604004,0.000619981805003922,10,0
Basketball_temporal/1995,SVD_RS,trials10train_r100test_r100AllTrue,upset_latest,0.944822371006012,0.0,0.6370005011558533,0.0,0.236205592751503,0.0,0.004343008995056153,0.0006250959268853548,10,0
Basketball_temporal/1995,SpringRank,trials10train_r100test_r100AllTrue,upset_latest,0.7694633603096008,0.0,0.666222333908081,0.0,0.1923658400774002,0.0,0.05739912986755371,0.15977938477790263,10,0
Basketball_temporal/1995,btl,trials10train_r100test_r100AllTrue,upset_latest,0.8367346882820129,0.09814109962974868,0.4742376059293747,0.0562903937566469,0.20918367207050323,0.02453527490743717,0.5655962705612183,0.535228112722994,10,0
Basketball_temporal/1995,davidScore,trials10train_r100test_r100AllTrue,upset_latest,0.7770219445228577,0.0,0.586417019367218,0.0,0.19425548613071442,0.0,0.002729916572570801,0.00038114372047058946,10,0
Basketball_temporal/1995,eigenvectorCentrality,trials10train_r100test_r100AllTrue,upset_latest,0.8344671130180359,0.0,0.6512203216552734,0.17921000719070435,0.20861677825450897,0.0,0.009299993515014648,0.0004422060264564643,10,0
Basketball_temporal/1995,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset_latest,1.1657445228099823,0.3529312114694118,0.882494786977768,0.08976974009696279,0.7370823913812637,0.3006495567309507,6.804824709892273,0.2072702088783915,50,0
Basketball_temporal/1995,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset_latest,1.057452768087387,0.24167828385367776,0.863046282529831,0.05600613524844884,0.7575207901000977,0.3126600689459597,56.41680657863617,6.474130187412759,50,0
Basketball_temporal/1995,rankCentrality,trials10train_r100test_r100AllTrue,upset_latest,1.9145881414413453,0.20408167839050292,1.3556504249572754,0.0,0.5504157423973084,0.09251699447631836,0.015726041793823243,0.0013112592031196977,10,0
Basketball_temporal/1995,serialRank,trials10train_r100test_r100AllTrue,upset_latest,1.8790627717971802,0.0,0.8574004530906677,0.0002986011756622884,0.46976569294929504,0.0,0.008339810371398925,0.00045338151241308873,10,0
Basketball_temporal/1995,syncRank,trials10train_r100test_r100AllTrue,upset_latest,1.8210128784179687,0.13424034118652345,0.848939198255539,0.012176996469497681,0.45525321960449217,0.03356008529663086,0.34833455085754395,0.0019750540438318084,10,0
Basketball_temporal/1996,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset,1.1489467871189118,0.5054923499310707,0.7670881366729736,0.15713994591780872,0.28723669677972796,0.12637308748276768,16.353229355812072,0.1544070635308616,50,0
Basketball_temporal/1996,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset,1.0220403671264648,0.2589249217534754,0.7666598212718964,0.13475586641288373,0.2555155962705612,0.06472837043298073,9.35993869304657,0.1578046375240075,50,0
Basketball_temporal/1996,OURS_MFAS,trials10train_r100test_r100AllTrue,upset,0.692844033241272,0.0,0.5793476104736328,0.0,0.173211008310318,0.0,0.9069351196289063,0.0050564721046523955,10,0
Basketball_temporal/1996,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,upset,0.692844033241272,0.0,0.5797234177589417,0.0,0.173211008310318,0.0,0.8527778387069702,0.0041143537861372485,10,0
Basketball_temporal/1996,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,upset,0.692844033241272,0.0,0.5793476104736328,0.0,0.173211008310318,0.0,0.8596823930740356,0.0036648285058260175,10,0
Basketball_temporal/1996,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,upset,0.692844033241272,0.0,0.5793476104736328,0.0,0.173211008310318,0.0,0.8600821495056152,0.0018377156657907957,10,0
Basketball_temporal/1996,PageRank,trials10train_r100test_r100AllTrue,upset,0.9159632921218872,0.0,0.5606751441955566,0.0,0.2289908230304718,0.0,0.0018296480178833009,0.0002954650845896464,10,0
Basketball_temporal/1996,SVD_NRS,trials10train_r100test_r100AllTrue,upset,0.9467889666557312,0.0,0.6778104305267334,0.0,0.2366972416639328,0.0,0.005480360984802246,0.0007356340644180526,10,0
Basketball_temporal/1996,SVD_RS,trials10train_r100test_r100AllTrue,upset,1.0803669691085815,0.0,0.7365912795066833,0.0,0.2700917422771454,0.0,0.004286408424377441,0.0005780640862974051,10,0
Basketball_temporal/1996,SpringRank,trials10train_r100test_r100AllTrue,upset,0.8249541521072388,0.0,0.6833343505859375,0.0,0.2062385380268097,0.0,0.05735359191894531,0.15968029330555783,10,0
Basketball_temporal/1996,btl,trials10train_r100test_r100AllTrue,upset,0.9646972417831421,0.07040916405630336,0.5478410601615906,0.03434751852356394,0.24117431044578552,0.01760229101407584,0.21449799537658693,0.5504341360332035,10,0
Basketball_temporal/1996,davidScore,trials10train_r100test_r100AllTrue,upset,0.8102752566337585,0.0,0.647814154624939,0.0,0.20256881415843964,0.0,0.002784132957458496,0.00035912733837466904,10,0
Basketball_temporal/1996,eigenvectorCentrality,trials10train_r100test_r100AllTrue,upset,0.901284396648407,0.0,0.6365684628486633,0.16438479443416096,0.22532109916210175,0.0,0.010342144966125488,0.0008882644149669431,10,0
Basketball_temporal/1996,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset,1.2438238561153412,0.3888447298642393,0.9160863435268403,0.1470685282294131,0.6502752286195755,0.272882783553503,6.866402673721313,0.22829912302166203,50,0
