dataset,family,config,config_hash,timestamp,status,n,m,density,total_edge_weight,removed_phaseA_count,removed_phaseA_weight,removed_final_count,removed_final_weight,normalized_removed_weight,restored_edge_count,mincut_attempts,mincut_accepted,mincut_gain,upset_simple,upset_ratio,upset_naive,permutation_distance_vs_p1,runtime_total_sec,runtime_phaseA_sec,runtime_phaseB_sec,runtime_phaseC_sec,runtime_mincut_sec,phase1_iterations,reinserted_per_pass,break_reason,terminal_classification
Basketball_temporal/2014,Basketball_coarse,A0,712779aad638f619,1787630194.8647301,complete,351,4196,0.03415547415547415,60897.0,1471,12221.0,1471,12221.0,0.2006831206791796,0,0,0,0.0,0.12678785490254035,0.49989785637465345,7721.0,0.0,0.20436620712280273,0.17125749588012695,2.1457672119140625e-06,0.0014011859893798828,0.0,1019,[0],phase_b_disabled,
Basketball_temporal/1993,Basketball_coarse,A0,712779aad638f619,1787630195.0694327,complete,298,3088,0.03489028992384697,48535.0,1095,8984.0,1095,8984.0,0.1851035335325023,0,0,0,0.0,0.12489955702070671,0.4807220558033008,6062.0,0.0,0.1264479160308838,0.10081124305725098,1.6689300537109375e-06,0.0010290145874023438,0.0,795,[0],phase_b_disabled,
Basketball_temporal/finer1985,Basketball_finer,A0,712779aad638f619,1787630195.1962187,complete,282,4814,0.06075061204916585,518633.4,4254,457197.19999999995,4254,457197.19999999995,0.8815421451838619,0,0,0,0.0,0.4801979587122619,0.16460985124327354,249046.7,0.0,0.2080845832824707,0.1632366180419922,1.9073486328125e-06,0.0003612041473388672,0.0,4244,[0],phase_b_disabled,
Basketball_temporal/finer1988,Basketball_finer,A0,712779aad638f619,1787630195.4046633,complete,290,5170,0.06168714950483236,584038.0,4564,513545.10000000003,4564,513545.10000000003,0.8793008331649653,0,0,0,0.0,0.4782642567778124,0.16171459599363527,279324.5,0.0,0.2114722728729248,0.17156410217285156,1.9073486328125e-06,0.000392913818359375,0.0,4554,[0],phase_b_disabled,
Basketball_temporal/finer1991,Basketball_finer,A0,712779aad638f619,1787630195.6165075,complete,295,5420,0.062492793727660555,630782.6,4751,549105.5,4751,549105.5,0.8705146590917379,0,0,0,0.0,0.47755962196801244,0.1628823225125111,301236.3,0.0,0.23966717720031738,0.19793105125427246,1.430511474609375e-06,0.00041937828063964844,0.0,4743,[0],phase_b_disabled,
Basketball_temporal/finer1994,Basketball_finer,A0,712779aad638f619,1787630195.8565722,complete,301,5252,0.058161683277962346,608682.0,4644,537429.2,4644,537429.2,0.882939203064983,0,0,0,0.0,0.47812979519683513,0.16741347189018663,291029.0,0.0,0.2238781452178955,0.18363142013549805,2.1457672119140625e-06,0.0003917217254638672,0.0,4634,[0],phase_b_disabled,
Basketball_temporal/finer1997,Basketball_finer,A0,712779aad638f619,1787630196.080873,complete,305,5628,0.06069887834339948,582710.0,4983,514409.30000000005,4983,514409.30000000005,0.8827878361449092,0,0,0,0.0,0.47841035849736574,0.163471621573517,278774.5,0.0,0.24380898475646973,0.20095109939575195,2.384185791015625e-06,0.00043654441833496094,0.0,4975,[0],phase_b_disabled,
Basketball_temporal/finer2000,Basketball_finer,A0,712779aad638f619,1787630196.3250966,complete,318,6274,0.06223835882784755,634382.8,5565,559347.3,5565,559347.3,0.8817188927568654,0,0,0,0.0,0.4770461935601028,0.15983473550297636,302629.9,0.0,0.3083648681640625,0.2601628303527832,1.9073486328125e-06,0.0004496574401855469,0.0,5563,[0],phase_b_disabled,
Basketball_temporal/finer2003,Basketball_finer,A0,712779aad638f619,1787630196.633867,complete,327,6356,0.05962364683589426,645095.2,5635,569329.5,5635,569329.5,0.8825511335381198,0,0,0,0.0,0.4783814853993643,0.16151201074932892,308601.6,0.0,0.3077528476715088,0.25977087020874023,1.6689300537109375e-06,0.0004589557647705078,0.0,5628,[0],phase_b_disabled,
Basketball_temporal/finer2006,Basketball_finer,A0,712779aad638f619,1787630196.9420488,complete,334,6680,0.06006006006006006,653869.4,5926,578052.6000000001,5926,578052.6000000001,0.8840490165161423,0,0,0,0.0,0.4785369983669522,0.15289276923867193,312900.7,0.0,0.32213902473449707,0.2710888385772705,1.6689300537109375e-06,0.00048160552978515625,0.0,5915,[0],phase_b_disabled,
Basketball_temporal/finer2009,Basketball_finer,A0,712779aad638f619,1787630197.264639,complete,347,7478,0.06228448634871983,714987.7999999999,6668,634827.5,6668,634827.5,0.887885779309801,0,0,0,0.0,0.4779240988447635,0.16364641567164026,341709.89999999997,0.0,0.3546755313873291,0.2984640598297119,1.9073486328125e-06,0.0005314350128173828,0.0,6663,[0],phase_b_disabled,
Basketball_temporal/finer2012,Basketball_finer,A0,712779aad638f619,1787630197.6197479,complete,345,7580,0.06386922817660937,709133.5999999999,6744,629334.9,6744,629334.9,0.8874701466691187,0,0,0,0.0,0.4764550713716006,0.15850561348368847,337870.3,0.0,0.3765556812286377,0.31996583938598633,1.9073486328125e-06,0.0005137920379638672,0.0,6737,[0],phase_b_disabled,
Football_data_England_Premier_League/England_2009_2010,Football_coarse,A0,712779aad638f619,1787630197.9967659,complete,20,215,0.5657894736842105,559.0,100,162.0,100,162.0,0.2898032200357782,0,0,0,0.0,0.15384615384615385,0.4166048353372061,86.0,0.0,0.0034046173095703125,0.0008592605590820312,7.152557373046875e-07,7.748603820800781e-05,0.0,45,[0],phase_b_disabled,
Football_data_England_Premier_League/England_2010_2011,Football_coarse,A0,712779aad638f619,1787630198.0053186,complete,20,219,0.5763157894736842,485.0,125,221.0,125,221.0,0.4556701030927835,0,0,0,0.0,0.27628865979381445,0.6199562495869084,134.0,0.0,0.0035266876220703125,0.001161336898803711,7.152557373046875e-07,6.937980651855469e-05,0.0,65,[0],phase_b_disabled,
Football_data_England_Premier_League/England_2011_2012,Football_coarse,A0,712779aad638f619,1787630198.0092177,complete,20,226,0.5947368421052631,548.0,110,189.0,110,189.0,0.3448905109489051,0,0,0,0.0,0.2062043795620438,0.5001531258263577,113.0,0.0,0.0035583972930908203,0.001140594482421875,7.152557373046875e-07,7.2479248046875e-05,0.0,59,[0],phase_b_disabled,
Football_data_England_Premier_League/finerEngland_2009_2010,Football_finer,A0,712779aad638f619,1787630198.0131378,complete,20,380,1.0,1129.0,282,679.3999999999999,282,679.3999999999999,0.6017714791851194,0,0,0,0.0,0.35518157661647465,0.20377455015345627,400.9999999999999,0.0,0.008307218551635742,0.00475621223449707,7.152557373046875e-07,6.437301635742188e-05,0.0,268,[0],phase_b_disabled,
Football_data_England_Premier_League/finerEngland_2010_2011,Football_finer,A0,712779aad638f619,1787630198.0218163,complete,20,380,1.0,1139.0,298,810.5999999999999,298,810.5999999999999,0.711676909569798,0,0,0,0.0,0.40913081650570665,0.2561041397723342,465.9999999999999,0.0,0.008781909942626953,0.005293130874633789,7.152557373046875e-07,5.9604644775390625e-05,0.0,281,[0],phase_b_disabled,
Football_data_England_Premier_League/finerEngland_2011_2012,Football_finer,A0,712779aad638f619,1787630198.030979,complete,20,380,1.0,1142.0,292,750.3999999999999,292,750.3999999999999,0.6570928196147109,0,0,0,0.0,0.37828371278458833,0.24508301398983168,431.9999999999999,0.0,0.008831262588500977,0.005299806594848633,7.152557373046875e-07,6.461143493652344e-05,0.0,273,[0],phase_b_disabled,
FacultyHiringNetworks/Business/Business_FM_Full_,Faculty,A0,712779aad638f619,1787630198.040221,complete,113,1787,0.14119785082174463,3255.0,308,428.0,308,428.0,0.1314900153609831,0,0,0,0.0,0.06359447004608294,0.4856897958502882,207.0,0.0,0.01819896697998047,0.0031151771545410156,1.1920928955078125e-06,0.0007278919219970703,0.0,68,[0],phase_b_disabled,
FacultyHiringNetworks/History/History_FM_Full_,Faculty,A0,712779aad638f619,1787630198.0588686,complete,145,1204,0.057662835249042144,1776.0,144,162.0,144,162.0,0.09121621621621621,0,0,0,0.0,0.04448198198198198,0.5187581158908041,79.0,0.0,0.012830972671508789,0.0011394023895263672,1.430511474609375e-06,0.0005528926849365234,0.0,26,[0],phase_b_disabled,
FacultyHiringNetworks/ComputerScience/ComputerScience_FM_Full_,Faculty,A0,712779aad638f619,1787630198.0721824,complete,206,1407,0.033317546767700684,1957.0,176,219.0,176,219.0,0.11190597853857946,0,0,0,0.0,0.05314256515074093,0.5606431279758989,104.0,0.0,0.015300989151000977,0.0019271373748779297,1.430511474609375e-06,0.0006291866302490234,0.0,27,[0],phase_b_disabled,
Dryad_animal_society,Animal,A0,712779aad638f619,1787630198.0879738,complete,21,193,0.4595238095238095,939.0,60,133.0,60,133.0,0.14164004259850904,0,0,0,0.0,0.09158679446219382,0.4506010196832501,86.0,0.0,0.0029976367950439453,0.0007252693176269531,7.152557373046875e-07,8.106231689453125e-05,0.0,37,[0],phase_b_disabled,
Halo2BetaData,Halo,A0,712779aad638f619,1787630198.0913973,complete,602,5010,0.013847352972067595,23953.0,1952,6845.0,1952,6845.0,0.2857679622594247,0,0,0,0.0,0.17738905549049377,0.6900320582144942,4249.0,0.0,0.11887598037719727,0.08405137062072754,1.9073486328125e-06,0.001631021499633789,0.0,690,[0],phase_b_disabled,
Basketball_temporal/1986,Basketball_coarse,A0,712779aad638f619,1787630198.2108116,complete,283,2937,0.03680174422975716,42282.0,1081,7659.0,1081,7659.0,0.1811409110259685,0,0,0,0.0,0.11487157655740031,0.4915088615879581,4857.0,0.0,0.11801791191101074,0.09366869926452637,1.9073486328125e-06,0.001008749008178711,0.0,790,[0],phase_b_disabled,
Basketball_temporal/1987,Basketball_coarse,A0,712779aad638f619,1787630198.329408,complete,290,3045,0.03633217993079585,43841.0,1107,7864.0,1107,7864.0,0.17937547045003535,0,0,0,0.0,0.12168974247850185,0.4942987992575535,5335.0,0.0,0.12113714218139648,0.0960540771484375,1.430511474609375e-06,0.0009970664978027344,0.0,795,[0],phase_b_disabled,
Basketball_temporal/1989,Basketball_coarse,A0,712779aad638f619,1787630198.451104,complete,293,3162,0.03695824956753471,49151.0,1119,8935.0,1119,8935.0,0.18178673882525279,0,0,0,0.0,0.11997721307806555,0.494609623624423,5897.0,0.0,0.13522005081176758,0.10973548889160156,1.6689300537109375e-06,0.0010552406311035156,0.0,838,[0],phase_b_disabled,
Basketball_temporal/1990,Basketball_coarse,A0,712779aad638f619,1787630198.586894,complete,292,3192,0.03756531563338512,48502.0,1144,9102.0,1144,9102.0,0.18766236443857987,0,0,0,0.0,0.12213929322502165,0.47842395659082626,5924.0,0.0,0.14165735244750977,0.11546993255615234,1.9073486328125e-06,0.0010514259338378906,0.0,808,[0],phase_b_disabled,
Basketball_temporal/1992,Basketball_coarse,A0,712779aad638f619,1787630198.7291856,complete,298,3238,0.036585090276365445,52990.0,1155,9713.0,1155,9713.0,0.18329873561049254,0,0,0,0.0,0.12279675410454803,0.46876093481428904,6507.0,0.0,0.1614091396331787,0.13425898551940918,2.1457672119140625e-06,0.0010716915130615234,0.0,842,[0],phase_b_disabled,
Basketball_temporal/1995,Basketball_coarse,A0,712779aad638f619,1787630198.891221,complete,302,3182,0.03500473036896878,51675.0,1157,9558.0,1157,9558.0,0.18496371552975327,0,0,0,0.0,0.12417997097242381,0.4780382251417253,6417.0,0.0,0.13817214965820312,0.11198067665100098,2.384185791015625e-06,0.00104522705078125,0.0,850,[0],phase_b_disabled,
Basketball_temporal/1996,Basketball_coarse,A0,712779aad638f619,1787630199.0300252,complete,305,3256,0.03511647972389991,51294.0,1197,10601.0,1197,10601.0,0.20667134557648068,0,0,0,0.0,0.1349865481342847,0.4853264407200022,6924.0,0.0,0.13692855834960938,0.11014318466186523,1.9073486328125e-06,0.0010671615600585938,0.0,889,[0],phase_b_disabled,
Basketball_temporal/1998,Basketball_coarse,A0,712779aad638f619,1787630199.1676054,complete,306,3321,0.035583413693346194,52490.0,1178,10143.0,1178,10143.0,0.1932368070108592,0,0,0,0.0,0.12114688512097542,0.5181025967357485,6359.0,0.0,0.14350605010986328,0.11602902412414551,1.9073486328125e-06,0.001110076904296875,0.0,869,[0],phase_b_disabled,
Basketball_temporal/1999,Basketball_coarse,A0,712779aad638f619,1787630199.3117373,complete,310,3385,0.03533771792462679,53137.0,1258,11186.0,1258,11186.0,0.21051244895270715,0,0,0,0.0,0.13679733519016882,0.5193990472591065,7269.0,0.0,0.14032602310180664,0.11287236213684082,1.9073486328125e-06,0.0010941028594970703,0.0,915,[0],phase_b_disabled,
Basketball_temporal/2001,Basketball_coarse,A0,712779aad638f619,1787630199.4526908,complete,318,3405,0.033777751324325936,53482.0,1171,10041.0,1171,10041.0,0.18774540967054337,0,0,0,0.0,0.11899330615908156,0.4848366163218572,6364.0,0.0,0.15309739112854004,0.12500309944152832,1.9073486328125e-06,0.0011539459228515625,0.0,853,[0],phase_b_disabled,
Basketball_temporal/2002,Basketball_coarse,A0,712779aad638f619,1787630199.6064472,complete,321,3505,0.034121884735202494,55154.0,1263,10981.0,1263,10981.0,0.19909707364833013,0,0,0,0.0,0.13208470827138558,0.5096625617558053,7285.0,0.0,0.1443190574645996,0.11576652526855469,1.6689300537109375e-06,0.0011899471282958984,0.0,936,[0],phase_b_disabled,
Basketball_temporal/2004,Basketball_coarse,A0,712779aad638f619,1787630199.7514284,complete,326,3527,0.03328928739971685,53591.0,1208,10619.0,1208,10619.0,0.19814894291952007,0,0,0,0.0,0.12393872105390831,0.48660437880553664,6642.0,0.0,0.14661765098571777,0.117919921875,1.9073486328125e-06,0.0011944770812988281,0.0,898,[0],phase_b_disabled,
Basketball_temporal/2005,Basketball_coarse,A0,712779aad638f619,1787630199.8987002,complete,330,3622,0.03336096527585889,55251.0,1244,10509.0,1244,10509.0,0.19020470217733615,0,0,0,0.0,0.12559048705000814,0.5142016611329306,6939.0,0.0,0.17820358276367188,0.14968514442443848,1.6689300537109375e-06,0.0012466907501220703,0.0,924,[0],phase_b_disabled,
Basketball_temporal/2007,Basketball_coarse,A0,712779aad638f619,1787630200.077566,complete,336,3974,0.035305614783226726,59599.0,1362,11348.0,1362,11348.0,0.19040587929327674,0,0,0,0.0,0.12178056678803335,0.5209389892289127,7258.0,0.0,0.19622063636779785,0.16547012329101562,4.0531158447265625e-06,0.0013427734375,0.0,980,[0],phase_b_disabled,
Basketball_temporal/2008,Basketball_coarse,A0,712779aad638f619,1787630200.2825003,complete,342,4051,0.03473615612834628,61555.0,1485,13012.0,1485,13012.0,0.21138818942409227,0,0,0,0.0,0.12946145723336852,0.5114764445478518,7969.0,0.0,0.17309808731079102,0.1412057876586914,1.9073486328125e-06,0.0013527870178222656,0.0,1059,[0],phase_b_disabled,
Basketball_temporal/2010,Basketball_coarse,A0,712779aad638f619,1787630200.4562962,complete,347,4133,0.03442388099481934,62804.0,1382,11341.0,1382,11341.0,0.1805776702120884,0,0,0,0.0,0.11800203808674607,0.49839196288733406,7411.0,0.0,0.18632864952087402,0.15245914459228516,1.9073486328125e-06,0.0014407634735107422,0.0,973,[0],phase_b_disabled,
Basketball_temporal/2011,Basketball_coarse,A0,712779aad638f619,1787630200.6433423,complete,345,4086,0.034428715874620826,60955.0,1428,11660.0,1428,11660.0,0.19128865556558117,0,0,0,0.0,0.12227052743827414,0.5010434515772375,7453.0,0.0,0.18644213676452637,0.15308260917663574,1.6689300537109375e-06,0.0014183521270751953,0.0,983,[0],phase_b_disabled,
Basketball_temporal/2013,Basketball_coarse,A0,712779aad638f619,1787630200.8305156,complete,347,4153,0.034590461594842664,62047.0,1445,11942.0,1445,11942.0,0.19246700082195756,0,0,0,0.0,0.12330974906119554,0.5175490046777402,7651.0,0.0,0.18978190422058105,0.15684819221496582,1.430511474609375e-06,0.0013828277587890625,0.0,1000,[0],phase_b_disabled,
Basketball_temporal/finer1986,Basketball_finer,A0,712779aad638f619,1787630201.0210822,complete,283,4862,0.060922737638774024,524503.6000000001,4273,457120.5,4273,457120.5,0.871529766430583,0,0,0,0.0,0.4770497285433312,0.1559447149321494,250214.30000000002,0.0,0.20429515838623047,0.1668989658355713,1.430511474609375e-06,0.00037932395935058594,0.0,4260,[0],phase_b_disabled,
Basketball_temporal/finer1987,Basketball_finer,A0,712779aad638f619,1787630201.2261283,complete,290,5088,0.060708745973034245,567536.0,4511,501812.4,4511,501812.4,0.8841948352175016,0,0,0,0.0,0.47910881424262075,0.16070470481626548,271911.5,0.0,0.21410036087036133,0.1751706600189209,2.1457672119140625e-06,0.00037980079650878906,0.0,4503,[0],phase_b_disabled,
Basketball_temporal/finer1989,Basketball_finer,A0,712779aad638f619,1787630201.4410124,complete,293,5318,0.06215811865912385,611441.3999999999,4712,538340.8999999999,4712,538340.8999999999,0.8804456158840406,0,0,0,0.0,0.4786520834212404,0.15183100921359982,292667.69999999995,0.0,0.22580599784851074,0.1846480369567871,1.9073486328125e-06,0.000400543212890625,0.0,4702,[0],phase_b_disabled,
Basketball_temporal/finer1990,Basketball_finer,A0,712779aad638f619,1787630201.6675663,complete,292,5350,0.06296191686673257,606265.0,4753,537621.1000000001,4753,537621.1000000001,0.8867757498783537,0,0,0,0.0,0.47885248200044533,0.15724782926780806,290311.5,0.0,0.22576570510864258,0.1843888759613037,2.384185791015625e-06,0.0004012584686279297,0.0,4746,[0],phase_b_disabled,
Basketball_temporal/finer1992,Basketball_finer,A0,712779aad638f619,1787630201.8941429,complete,298,5444,0.061509954127403794,608058.4,4798,533098.6,4798,533098.6,0.8767226963725852,0,0,0,0.0,0.47682377219030275,0.15089355062015639,289936.7,0.0,0.2361311912536621,0.19443631172180176,2.1457672119140625e-06,0.00041222572326660156,0.0,4789,[0],phase_b_disabled,
Basketball_temporal/finer1993,Basketball_finer,A0,712779aad638f619,1787630202.1311023,complete,298,5160,0.058301132126635485,585396.4,4544,511909.7,4544,511909.7,0.8744667715756366,0,0,0,0.0,0.4777193710108227,0.15792640000294514,279655.19999999995,0.0,0.22008728981018066,0.18023347854614258,1.9073486328125e-06,0.0003962516784667969,0.0,4529,[0],phase_b_disabled,
Basketball_temporal/finer1995,Basketball_finer,A0,712779aad638f619,1787630202.3519611,complete,302,5336,0.05870057864513432,602136.4,4700,528277.3,4700,528277.3,0.877338257577519,0,0,0,0.0,0.47762716221773005,0.1624397712036988,287596.7,0.0,0.2209486961364746,0.17893743515014648,1.6689300537109375e-06,0.0004248619079589844,0.0,4692,[0],phase_b_disabled,
Basketball_temporal/finer1996,Basketball_finer,A0,712779aad638f619,1787630202.5736785,complete,305,5498,0.059296807592752375,594157.3999999999,4886,525969.4,4886,525969.4,0.8852357977869165,0,0,0,0.0,0.47798142377760505,0.15583836612505597,283996.19999999995,0.0,0.23849844932556152,0.19585108757019043,1.9073486328125e-06,0.0004069805145263672,0.0,4878,[0],phase_b_disabled,
Basketball_temporal/finer1998,Basketball_finer,A0,712779aad638f619,1787630202.8129666,complete,306,5684,0.06090217507768134,591892.3999999999,5018,519368.1,5018,519368.1,0.8774704659157645,0,0,0,0.0,0.4766857962697275,0.14934326559873976,282146.7,0.0,0.2558326721191406,0.21185588836669922,1.9073486328125e-06,0.0004315376281738281,0.0,5012,[0],phase_b_disabled,
Basketball_temporal/finer1999,Basketball_finer,A0,712779aad638f619,1787630203.069606,complete,310,5788,0.06042384382503393,589693.4,5113,519307.00000000006,5113,519307.00000000006,0.8806389896851483,0,0,0,0.0,0.4772042556352165,0.1495559766140532,281404.2,0.0,0.26068878173828125,0.21661043167114258,1.6689300537109375e-06,0.00042891502380371094,0.0,5105,[0],phase_b_disabled,
Basketball_temporal/finer2001,Basketball_finer,A0,712779aad638f619,1787630203.331143,complete,318,6116,0.06067099180604329,634858.4,5419,560288.6000000001,5419,560288.6000000001,0.8825410516738852,0,0,0,0.0,0.4780557365232939,0.15014117302316052,303497.69999999995,0.0,0.2758049964904785,0.22885966300964355,2.1457672119140625e-06,0.00044918060302734375,0.0,5410,[0],phase_b_disabled,
Basketball_temporal/finer2002,Basketball_finer,A0,712779aad638f619,1787630203.6078362,complete,321,6192,0.0602803738317757,645798.0,5488,567642.1000000001,5488,567642.1000000001,0.8789777918172557,0,0,0,0.0,0.47803725003793757,0.16495328733527395,308715.5,0.0,0.2732846736907959,0.22615265846252441,2.1457672119140625e-06,0.0004477500915527344,0.0,5478,[0],phase_b_disabled,
Basketball_temporal/finer2004,Basketball_finer,A0,712779aad638f619,1787630203.8820145,complete,326,6316,0.05961302501179802,631535.2,5617,560232.5,5617,560232.5,0.8870962378660763,0,0,0,0.0,0.4792529379201666,0.15450953425461633,302665.1,0.0,0.2951986789703369,0.24736523628234863,2.1457672119140625e-06,0.00045561790466308594,0.0,5612,[0],phase_b_disabled,
Basketball_temporal/finer2005,Basketball_finer,A0,712779aad638f619,1787630204.1780958,complete,330,6476,0.059648153265174544,642948.0,5712,564983.8,5712,564983.8,0.8787394937071117,0,0,0,0.0,0.47841427300497086,0.16851531978868556,307595.5,0.0,0.3165435791015625,0.26711344718933105,2.1457672119140625e-06,0.0004906654357910156,0.0,5704,[0],phase_b_disabled,
Basketball_temporal/finer2007,Basketball_finer,A0,712779aad638f619,1787630204.4954689,complete,336,7186,0.06384150675195452,694880.5999999999,6357,612872.7,6357,612872.7,0.8819827463883725,0,0,0,0.0,0.47786957932053364,0.15871229280850918,332062.29999999993,0.0,0.35489773750305176,0.29969286918640137,2.1457672119140625e-06,0.0005311965942382812,0.0,6354,[0],phase_b_disabled,
Basketball_temporal/finer2008,Basketball_finer,A0,712779aad638f619,1787630204.8512352,complete,342,7386,0.06333281885064568,712069.6,6576,630912.2999999999,6576,630912.2999999999,0.8860261693519846,0,0,0,0.0,0.4769860979881741,0.14794498970499798,339647.29999999993,0.0,0.3583812713623047,0.30309224128723145,1.9073486328125e-06,0.0005030632019042969,0.0,6570,[0],phase_b_disabled,
Basketball_temporal/finer2010,Basketball_finer,A0,712779aad638f619,1787630205.210499,complete,347,7538,0.0627842281487898,722803.5999999999,6750,644712.7,6750,644712.7,0.8919611081073754,0,0,0,0.0,0.47671635835792747,0.15170212904140035,344572.3,0.0,0.35073256492614746,0.29460740089416504,1.6689300537109375e-06,0.0004982948303222656,0.0,6742,[0],phase_b_disabled,
Basketball_temporal/finer2011,Basketball_finer,A0,712779aad638f619,1787630205.570171,complete,345,7504,0.0632288506909336,718937.2,6724,641503.7,6724,641503.7,0.8922944869176334,0,0,0,0.0,0.4783485956770633,0.1564430992620675,343902.6,0.0,0.3612239360809326,0.3046090602874756,2.384185791015625e-06,0.0005125999450683594,0.0,6716,[0],phase_b_disabled,
Basketball_temporal/finer2012,Basketball_finer,A0,712779aad638f619,1787630205.9323213,complete,345,7580,0.06386922817660937,709133.5999999999,6744,629334.9,6744,629334.9,0.8874701466691187,0,0,0,0.0,0.4764550713716006,0.15850561348368847,337870.3,0.0,0.38749074935913086,0.33054232597351074,2.1457672119140625e-06,0.0005280971527099609,0.0,6737,[0],phase_b_disabled,
Basketball_temporal/finer2013,Basketball_finer,A0,712779aad638f619,1787630206.320756,complete,347,7616,0.06343389248888075,712608.0,6746,627886.8999999999,6746,627886.8999999999,0.8811112140194889,0,0,0,0.0,0.47645128878710313,0.16125040900689874,339523.0,0.0,0.38671016693115234,0.33000993728637695,1.6689300537109375e-06,0.0005514621734619141,0.0,6735,[0],phase_b_disabled,
Basketball_temporal/finer2014,Basketball_finer,A0,712779aad638f619,1787630206.7084196,complete,351,7650,0.06227106227106227,754719.3999999999,6857,675167.2999999999,6857,675167.2999999999,0.894593805326854,0,0,0,0.0,0.47920087916118226,0.1610102308852385,361662.19999999995,0.0,0.38123440742492676,0.3241426944732666,1.6689300537109375e-06,0.0004968643188476562,0.0,6850,[0],phase_b_disabled,
