dataset,family,config,config_hash,timestamp,status,n,m,density,total_edge_weight,removed_phaseA_count,removed_phaseA_weight,removed_final_count,removed_final_weight,normalized_removed_weight,restored_edge_count,mincut_attempts,mincut_accepted,mincut_gain,upset_simple,upset_ratio,upset_naive,permutation_distance_vs_p1,runtime_total_sec,runtime_phaseA_sec,runtime_phaseB_sec,runtime_phaseC_sec,runtime_mincut_sec,phase1_iterations,reinserted_per_pass,break_reason,terminal_classification,runtime_algorithm_sec
Basketball_temporal/1994,Basketball_coarse,K100_A5,712779aad638f619,1787631460.4613585,complete,301,3144,0.03481727574750831,51068.0,1099,5093.0,709,5012.0,0.09814365160178586,390,45,10,81.0,0.09784992558941019,0.46450072260645925,4997.0,0.11357696566998893,2.65685772895813,0.10060906410217285,0.05229496955871582,0.0012502670288085938,2.373906373977661,849,[394],exhausted,,2.5280606746673584
Basketball_temporal/1994,Basketball_coarse,K20_A5,712779aad638f619,1787631149.4934323,complete,301,3144,0.03481727574750831,51068.0,1099,5093.0,705,5040.0,0.09869194015822041,394,20,6,53.0,0.09869194015822041,0.4646877308327519,5040.0,0.11373200442967885,2.305518865585327,0.10056638717651367,0.05198073387145996,0.0012636184692382812,2.023085117340088,849,[394],exhausted,,2.1768958568573
Basketball_temporal/1994,Basketball_coarse,K50_A5,712779aad638f619,1787631302.8987257,complete,301,3144,0.03481727574750831,51068.0,1099,5093.0,709,5012.0,0.09814365160178586,390,45,10,81.0,0.09784992558941019,0.46450072260645925,4997.0,0.11357696566998893,2.6590874195098877,0.10063600540161133,0.05207467079162598,0.0012841224670410156,2.375697612762451,849,[394],exhausted,,2.5296924114227295
Basketball_temporal/1997,Basketball_coarse,K100_A5,712779aad638f619,1787631463.1424627,complete,305,3333,0.035946937014667814,52037.0,1232,5857.0,787,5800.0,0.11145915406345484,445,10,10,57.0,0.11145915406345484,0.5126868410904457,5800.0,0.13257118205349439,2.5826542377471924,0.1364126205444336,0.05708885192871094,0.0012972354888916016,2.2142574787139893,948,[445],exhausted,,2.4090561866760254
Basketball_temporal/1997,Basketball_coarse,K20_A5,712779aad638f619,1787631151.8075778,complete,305,3333,0.035946937014667814,52037.0,1232,5857.0,787,5800.0,0.11145915406345484,445,10,10,57.0,0.11145915406345484,0.5126868410904457,5800.0,0.13257118205349439,2.566838026046753,0.13668322563171387,0.05689120292663574,0.0013129711151123047,2.205780029296875,948,[445],exhausted,,2.400667428970337
Basketball_temporal/1997,Basketball_coarse,K50_A5,712779aad638f619,1787631305.5668638,complete,305,3333,0.035946937014667814,52037.0,1232,5857.0,787,5800.0,0.11145915406345484,445,10,10,57.0,0.11145915406345484,0.5126868410904457,5800.0,0.13257118205349439,2.715265989303589,0.13671088218688965,0.057100534439086914,0.0013227462768554688,2.3553626537323,948,[445],exhausted,,2.550496816635132
Basketball_temporal/2000,Basketball_coarse,K100_A5,712779aad638f619,1787631465.7344277,complete,318,3475,0.03447215443525187,55092.0,1189,5183.0,743,5155.0,0.09357075437450084,446,100,6,28.0,0.09344369418427358,0.5179191620758277,5148.0,0.0990615637958058,4.210092782974243,0.12973809242248535,0.06015324592590332,0.001425027847290039,3.8586478233337402,888,[447],exhausted,,4.049964189529419
Basketball_temporal/2000,Basketball_coarse,K20_A5,712779aad638f619,1787631154.3830922,complete,318,3475,0.03447215443525187,55092.0,1189,5183.0,742,5159.0,0.09364336019748784,447,20,4,24.0,0.09358890583024758,0.5193661754819255,5156.0,0.09977580699561533,2.838881015777588,0.12996912002563477,0.05980658531188965,0.00142669677734375,2.488370656967163,888,[447],exhausted,,2.6795730590820312
Basketball_temporal/2000,Basketball_coarse,K50_A5,712779aad638f619,1787631308.2909563,complete,318,3475,0.03447215443525187,55092.0,1189,5183.0,742,5159.0,0.09364336019748784,447,50,4,24.0,0.09358890583024758,0.5193661754819255,5156.0,0.09977580699561533,3.1259264945983887,0.12943625450134277,0.059874773025512695,0.0013916492462158203,2.7750160694122314,888,[447],exhausted,,2.9657187461853027
Basketball_temporal/2003,Basketball_coarse,K100_A5,712779aad638f619,1787631469.9539616,complete,327,3560,0.03339524586780736,54489.0,1297,5833.0,785,5793.0,0.10631503606232451,512,10,10,40.0,0.10631503606232451,0.5062841475050893,5793.0,0.10810303746646405,2.8875231742858887,0.11908078193664551,0.07703733444213867,0.0014462471008300781,2.540898084640503,919,[512],exhausted,,2.738462448120117
Basketball_temporal/2003,Basketball_coarse,K20_A5,712779aad638f619,1787631157.2307038,complete,327,3560,0.03339524586780736,54489.0,1297,5833.0,785,5793.0,0.10631503606232451,512,10,10,40.0,0.10631503606232451,0.5062841475050893,5793.0,0.10810303746646405,2.8800430297851562,0.11947131156921387,0.07741975784301758,0.0014376640319824219,2.5321948528289795,919,[512],exhausted,,2.7305235862731934
Basketball_temporal/2003,Basketball_coarse,K50_A5,712779aad638f619,1787631311.4257932,complete,327,3560,0.03339524586780736,54489.0,1297,5833.0,785,5793.0,0.10631503606232451,512,10,10,40.0,0.10631503606232451,0.5062841475050893,5793.0,0.10810303746646405,2.755077838897705,0.11917448043823242,0.07716751098632812,0.0014600753784179688,2.406531572341919,919,[512],exhausted,,2.6043336391448975
Basketball_temporal/2006,Basketball_coarse,K100_A5,712779aad638f619,1787631472.850814,complete,334,3695,0.03322184459909011,55402.0,1312,6106.0,799,6076.0,0.10967113100610086,513,10,10,30.0,0.10963503122630952,0.5257378313334228,6074.0,0.12598226969484455,2.929098606109619,0.14444279670715332,0.08105254173278809,0.0014667510986328125,2.5263421535491943,942,[514],exhausted,,2.7533042430877686
Basketball_temporal/2006,Basketball_coarse,K20_A5,712779aad638f619,1787631160.1192808,complete,334,3695,0.03322184459909011,55402.0,1312,6106.0,799,6076.0,0.10967113100610086,513,10,10,30.0,0.10963503122630952,0.5257378313334228,6074.0,0.12598226969484455,2.9242119789123535,0.14385199546813965,0.08057284355163574,0.0014729499816894531,2.52268385887146,942,[514],exhausted,,2.748581647872925
Basketball_temporal/2006,Basketball_coarse,K50_A5,712779aad638f619,1787631314.1897957,complete,334,3695,0.03322184459909011,55402.0,1312,6106.0,799,6076.0,0.10967113100610086,513,10,10,30.0,0.10963503122630952,0.5257378313334228,6074.0,0.12598226969484455,3.0857772827148438,0.14368557929992676,0.08092117309570312,0.0015172958374023438,2.6842856407165527,942,[514],exhausted,,2.910409688949585
Basketball_temporal/2009,Basketball_coarse,K100_A5,712779aad638f619,1787631475.789318,complete,347,4155,0.034607119654844996,61946.0,1424,6309.0,903,6269.0,0.10120104607238563,521,19,10,40.0,0.1011526167952733,0.4860871208862313,6266.0,0.10176408855424697,4.025628089904785,0.18619561195373535,0.08722424507141113,0.0017020702362060547,3.5302672386169434,1039,[522],exhausted,,3.805389165878296
Basketball_temporal/2009,Basketball_coarse,K20_A5,712779aad638f619,1787631163.0521128,complete,347,4155,0.034607119654844996,61946.0,1424,6309.0,903,6269.0,0.10120104607238563,521,19,10,40.0,0.1011526167952733,0.4860871208862313,6266.0,0.10176408855424697,4.021400213241577,0.18616223335266113,0.08710646629333496,0.0016791820526123047,3.5262372493743896,1039,[522],exhausted,,3.801185131072998
Basketball_temporal/2009,Basketball_coarse,K50_A5,712779aad638f619,1787631317.284526,complete,347,4155,0.034607119654844996,61946.0,1424,6309.0,903,6269.0,0.10120104607238563,521,19,10,40.0,0.1011526167952733,0.4860871208862313,6266.0,0.10176408855424697,3.9973537921905518,0.18525290489196777,0.08718442916870117,0.0016558170318603516,3.5039801597595215,1039,[522],exhausted,,3.778073310852051
Basketball_temporal/2012,Basketball_coarse,K100_A5,712779aad638f619,1787631479.8243604,complete,345,4126,0.034765756656555444,61534.0,1389,5988.0,830,5925.0,0.09628823089674002,559,98,10,63.0,0.09628823089674002,0.4959479687206768,5925.0,0.1017020559487698,5.297592878341675,0.15061593055725098,0.09603214263916016,0.001773834228515625,4.863594055175781,969,[562],exhausted,,5.112015962600708
Basketball_temporal/2012,Basketball_coarse,K20_A5,712779aad638f619,1787631167.0821545,complete,345,4126,0.034765756656555444,61534.0,1389,5988.0,827,5956.0,0.09679201742126305,562,20,5,32.0,0.09679201742126305,0.49894168924781235,5956.0,0.10269632625547691,3.7463176250457764,0.15057086944580078,0.09210085868835449,0.0016956329345703125,3.3163974285125732,969,[562],exhausted,,3.560764789581299
Basketball_temporal/2012,Basketball_coarse,K50_A5,712779aad638f619,1787631321.290924,complete,345,4126,0.034765756656555444,61534.0,1389,5988.0,829,5937.0,0.09648324503526505,560,50,8,51.0,0.09648324503526505,0.49708954672681516,5937.0,0.10244354566902596,4.229734182357788,0.15070414543151855,0.09230804443359375,0.0016627311706542969,3.7999236583709717,969,[562],exhausted,,4.044598579406738
Basketball_temporal/2014,Basketball_coarse,K100_A5,712779aad638f619,1787631485.1314857,complete,351,4196,0.03415547415547415,60897.0,1471,6400.0,874,6373.0,0.10465211750989376,597,17,10,27.0,0.10455359048885823,0.5109577293161093,6367.0,0.09649165649165649,3.9337403774261475,0.17019271850585938,0.1053309440612793,0.0016922950744628906,3.4516420364379883,1019,[597],exhausted,,3.72885799407959
Basketball_temporal/2014,Basketball_coarse,K20_A5,712779aad638f619,1787631170.837147,complete,351,4196,0.03415547415547415,60897.0,1471,6400.0,874,6373.0,0.10465211750989376,597,17,10,27.0,0.10455359048885823,0.5109577293161093,6367.0,0.09649165649165649,3.931490182876587,0.17043447494506836,0.10492825508117676,0.001703023910522461,3.448960542678833,1019,[597],exhausted,,3.7260262966156006
Basketball_temporal/2014,Basketball_coarse,K50_A5,712779aad638f619,1787631325.52963,complete,351,4196,0.03415547415547415,60897.0,1471,6400.0,874,6373.0,0.10465211750989376,597,17,10,27.0,0.10455359048885823,0.5109577293161093,6367.0,0.09649165649165649,3.942781686782837,0.17058062553405762,0.10558414459228516,0.0017275810241699219,3.458726406097412,1019,[597],exhausted,,3.736618757247925
Basketball_temporal/finer1985,Basketball_finer,K100_A5,712779aad638f619,1787631492.0397892,complete,282,4814,0.06075061204916585,518633.4,4254,245469.7,2407,245265.7,0.4729076453618298,1847,10,10,204.0,0.4729076453618298,0.15234186255636933,245265.7,0.2353549885161909,6.592602968215942,0.15995025634765625,0.10883140563964844,0.0012307167053222656,6.123032093048096,4244,[1847],exhausted,,6.393044471740723
Basketball_temporal/finer1985,Basketball_finer,K20_A5,712779aad638f619,1787631177.0559201,complete,282,4814,0.06075061204916585,518633.4,4254,245469.7,2407,245265.7,0.4729076453618298,1847,10,10,204.0,0.4729076453618298,0.15234186255636933,245265.7,0.2353549885161909,6.598747968673706,0.16006231307983398,0.1083827018737793,0.0012199878692626953,6.12958550453186,4244,[1847],exhausted,,6.399250507354736
Basketball_temporal/finer1985,Basketball_finer,K50_A5,712779aad638f619,1787631332.1490235,complete,282,4814,0.06075061204916585,518633.4,4254,245469.7,2407,245265.7,0.4729076453618298,1847,10,10,204.0,0.4729076453618298,0.15234186255636933,245265.7,0.2353549885161909,6.765186548233032,0.1599278450012207,0.10824227333068848,0.0012464523315429688,6.297446012496948,4244,[1847],exhausted,,6.5668625831604
Basketball_temporal/finer1988,Basketball_finer,K100_A5,712779aad638f619,1787631498.6418216,complete,290,5170,0.06168714950483236,584038.0,4564,275802.5,2585,275519.5,0.47174926973929776,1979,10,10,283.0,0.47174926973929776,0.14149848703496465,275519.5,0.23519866364395656,7.970224380493164,0.1728832721710205,0.12421274185180664,0.001312255859375,7.459214925765991,4554,[1979],exhausted,,7.757623195648193
Basketball_temporal/finer1988,Basketball_finer,K20_A5,712779aad638f619,1787631183.6633036,complete,290,5170,0.06168714950483236,584038.0,4564,275802.5,2585,275519.5,0.47174926973929776,1979,10,10,283.0,0.47174926973929776,0.14149848703496465,275519.5,0.23519866364395656,7.871678113937378,0.17287325859069824,0.1242666244506836,0.0013060569763183594,7.361009120941162,4554,[1979],exhausted,,7.659455060958862
Basketball_temporal/finer1988,Basketball_finer,K50_A5,712779aad638f619,1787631338.9232876,complete,290,5170,0.06168714950483236,584038.0,4564,275802.5,2585,275519.5,0.47174926973929776,1979,10,10,283.0,0.47174926973929776,0.14149848703496465,275519.5,0.23519866364395656,7.748448848724365,0.1709606647491455,0.12429046630859375,0.001355886459350586,7.237519264221191,4554,[1979],exhausted,,7.534126281738281
Basketball_temporal/finer1991,Basketball_finer,K100_A5,712779aad638f619,1787631506.6214874,complete,295,5420,0.062492793727660555,630782.6,4751,297366.3,2710,297079.3,0.4709693957950013,2041,10,10,287.0,0.4709693957950013,0.1361804642686239,297079.3,0.19910065721203735,8.542267084121704,0.19675445556640625,0.1386260986328125,0.0013935565948486328,7.965914487838745,4743,[2041],exhausted,,8.302688598632812
Basketball_temporal/finer1991,Basketball_finer,K20_A5,712779aad638f619,1787631191.5437393,complete,295,5420,0.062492793727660555,630782.6,4751,297366.3,2710,297079.3,0.4709693957950013,2041,10,10,287.0,0.4709693957950013,0.1361804642686239,297079.3,0.19910065721203735,8.530445098876953,0.19630002975463867,0.13822722434997559,0.0013895034790039062,7.956203460693359,4743,[2041],exhausted,,8.292120218276978
Basketball_temporal/finer1991,Basketball_finer,K50_A5,712779aad638f619,1787631346.680802,complete,295,5420,0.062492793727660555,630782.6,4751,297366.3,2710,297079.3,0.4709693957950013,2041,10,10,287.0,0.4709693957950013,0.1361804642686239,297079.3,0.19910065721203735,8.5819833278656,0.19786643981933594,0.13888072967529297,0.0013778209686279297,8.002560377120972,4743,[2041],exhausted,,8.340685367584229
Basketball_temporal/finer1994,Basketball_finer,K100_A5,712779aad638f619,1787631515.1732125,complete,301,5252,0.058161683277962346,608682.0,4644,287064.0,2626,286776.0,0.47114256705471824,2018,10,10,288.0,0.47114256705471824,0.1400517334492636,286776.0,0.21984496124031008,8.088487386703491,0.18239784240722656,0.13248872756958008,0.0013315677642822266,7.548100709915161,4634,[2018],exhausted,,7.86431884765625
Basketball_temporal/finer1994,Basketball_finer,K20_A5,712779aad638f619,1787631200.082886,complete,301,5252,0.058161683277962346,608682.0,4644,287064.0,2626,286776.0,0.47114256705471824,2018,10,10,288.0,0.47114256705471824,0.1400517334492636,286776.0,0.21984496124031008,8.092694520950317,0.18231892585754395,0.13283562660217285,0.0013358592987060547,7.551986455917358,4634,[2018],exhausted,,7.868476867675781
Basketball_temporal/finer1994,Basketball_finer,K50_A5,712779aad638f619,1787631355.2717648,complete,301,5252,0.058161683277962346,608682.0,4644,287064.0,2626,286776.0,0.47114256705471824,2018,10,10,288.0,0.47114256705471824,0.1400517334492636,286776.0,0.21984496124031008,8.15324592590332,0.18422460556030273,0.13268041610717773,0.0013785362243652344,7.6096696853637695,4634,[2018],exhausted,,7.927953243255615
Basketball_temporal/finer1997,Basketball_finer,K100_A5,712779aad638f619,1787631523.2711442,complete,305,5628,0.06069887834339948,582710.0,4983,274410.5,2814,274151.5,0.4704767380000343,2169,10,10,259.0,0.4704767380000343,0.13986389220615153,274151.5,0.2343183779119931,9.145100593566895,0.20035910606384277,0.15221381187438965,0.0014314651489257812,8.546617031097412,4975,[2169],exhausted,,8.90062141418457
Basketball_temporal/finer1997,Basketball_finer,K20_A5,712779aad638f619,1787631208.1842687,complete,305,5628,0.06069887834339948,582710.0,4983,274410.5,2814,274151.5,0.4704767380000343,2169,10,10,259.0,0.4704767380000343,0.13986389220615153,274151.5,0.2343183779119931,9.13170862197876,0.19879603385925293,0.15223908424377441,0.0014240741729736328,8.534503698348999,4975,[2169],exhausted,,8.886962890625
Basketball_temporal/finer1997,Basketball_finer,K50_A5,712779aad638f619,1787631363.4341116,complete,305,5628,0.06069887834339948,582710.0,4983,274410.5,2814,274151.5,0.4704767380000343,2169,10,10,259.0,0.4704767380000343,0.13986389220615153,274151.5,0.2343183779119931,9.334087610244751,0.20065689086914062,0.1522235870361328,0.0014696121215820312,8.736589431762695,4975,[2169],exhausted,,9.09093952178955
Basketball_temporal/finer2000,Basketball_finer,K100_A5,712779aad638f619,1787631532.4257243,complete,318,6274,0.06223835882784755,634382.8,5565,298067.9,3137,297768.9,0.46938362767716907,2428,10,10,299.0,0.46938362767716907,0.13681100074301358,297768.9,0.19475031248139993,11.736937761306763,0.25836801528930664,0.19162869453430176,0.0015866756439208984,10.977792978286743,5563,[2428],exhausted,,11.429376363754272
Basketball_temporal/finer2000,Basketball_finer,K20_A5,712779aad638f619,1787631217.3247595,complete,318,6274,0.06223835882784755,634382.8,5565,298067.9,3137,297768.9,0.46938362767716907,2428,10,10,299.0,0.46938362767716907,0.13681100074301358,297768.9,0.19475031248139993,11.750762462615967,0.25951695442199707,0.19188475608825684,0.0016388893127441406,10.990394115447998,5563,[2428],exhausted,,11.443434715270996
Basketball_temporal/finer2000,Basketball_finer,K50_A5,712779aad638f619,1787631372.7772858,complete,318,6274,0.06223835882784755,634382.8,5565,298067.9,3137,297768.9,0.46938362767716907,2428,10,10,299.0,0.46938362767716907,0.13681100074301358,297768.9,0.19475031248139993,11.760007858276367,0.2569148540496826,0.1913135051727295,0.0016143321990966797,11.004488229751587,5563,[2428],exhausted,,11.454330921173096
Basketball_temporal/finer2003,Basketball_finer,K100_A5,712779aad638f619,1787631544.172151,complete,327,6356,0.05962364683589426,645095.2,5635,304576.6,3178,304318.6,0.47174215526638547,2457,11,10,258.0,0.47174215526638547,0.13541570956303872,304318.6,0.24108365696703626,12.042747497558594,0.2542691230773926,0.22599530220031738,0.0016646385192871094,11.255555629730225,5628,[2457],exhausted,,11.737484693527222
Basketball_temporal/finer2003,Basketball_finer,K20_A5,712779aad638f619,1787631229.0843024,complete,327,6356,0.05962364683589426,645095.2,5635,304576.6,3178,304318.6,0.47174215526638547,2457,11,10,258.0,0.47174215526638547,0.13541570956303872,304318.6,0.24108365696703626,12.019787549972534,0.2545289993286133,0.2264862060546875,0.0016558170318603516,11.231995344161987,5628,[2457],exhausted,,11.714666366577148
Basketball_temporal/finer2003,Basketball_finer,K50_A5,712779aad638f619,1787631384.546347,complete,327,6356,0.05962364683589426,645095.2,5635,304576.6,3178,304318.6,0.47174215526638547,2457,11,10,258.0,0.47174215526638547,0.13541570956303872,304318.6,0.24108365696703626,12.001500844955444,0.25491929054260254,0.2262575626373291,0.0016052722930908203,11.214187622070312,5628,[2457],exhausted,,11.696969747543335
Basketball_temporal/finer2006,Basketball_finer,K100_A5,712779aad638f619,1787631556.2243512,complete,334,6680,0.06006006006006006,653869.4,5926,308180.7,3340,307955.69999999995,0.470974326065725,2586,10,10,225.0000000000582,0.470974326065725,0.13588814392993115,307955.69999999995,0.22339105572638507,13.268448114395142,0.27046704292297363,0.22783517837524414,0.0017969608306884766,12.444739580154419,5915,[2586],exhausted,,12.944838762283325
Basketball_temporal/finer2006,Basketball_finer,K20_A5,712779aad638f619,1787631241.112863,complete,334,6680,0.06006006006006006,653869.4,5926,308180.7,3340,307955.69999999995,0.470974326065725,2586,10,10,225.0000000000582,0.470974326065725,0.13588814392993115,307955.69999999995,0.22339105572638507,13.234185457229614,0.2705237865447998,0.2274010181427002,0.0016956329345703125,12.413748264312744,5915,[2586],exhausted,,12.913368701934814
Basketball_temporal/finer2006,Basketball_finer,K50_A5,712779aad638f619,1787631396.5569491,complete,334,6680,0.06006006006006006,653869.4,5926,308180.7,3340,307955.69999999995,0.470974326065725,2586,10,10,225.0000000000582,0.470974326065725,0.13588814392993115,307955.69999999995,0.22339105572638507,13.254717588424683,0.269864559173584,0.22746872901916504,0.0016870498657226562,12.433297634124756,5915,[2586],exhausted,,12.932317972183228
Basketball_temporal/finer2009,Basketball_finer,K100_A5,712779aad638f619,1787631569.5022573,complete,347,7478,0.06228448634871983,714987.7999999999,6668,336829.9,3739,336554.9,0.47071418561267764,2929,11,10,275.0,0.47071418561267764,0.1359963829364409,336554.9,0.20207892588829104,16.893657684326172,0.2948176860809326,0.2953450679779053,0.0019297599792480469,15.950168132781982,6663,[2929],exhausted,,16.54226064682007
Basketball_temporal/finer2009,Basketball_finer,K20_A5,712779aad638f619,1787631254.3558433,complete,347,7478,0.06228448634871983,714987.7999999999,6668,336829.9,3739,336554.9,0.47071418561267764,2929,11,10,275.0,0.47071418561267764,0.1359963829364409,336554.9,0.20207892588829104,16.678786277770996,0.29373788833618164,0.2958362102508545,0.0018820762634277344,15.735477685928345,6663,[2929],exhausted,,16.32693386077881
Basketball_temporal/finer2009,Basketball_finer,K50_A5,712779aad638f619,1787631409.8208323,complete,347,7478,0.06228448634871983,714987.7999999999,6668,336829.9,3739,336554.9,0.47071418561267764,2929,11,10,275.0,0.47071418561267764,0.1359963829364409,336554.9,0.20207892588829104,16.670779705047607,0.2944369316101074,0.29540300369262695,0.0018808841705322266,15.72782301902771,6663,[2929],exhausted,,16.319543838500977
Basketball_temporal/finer2012,Basketball_finer,K100_A5,712779aad638f619,1787631586.405259,complete,345,7580,0.06386922817660937,709133.5999999999,6744,333077.3,3790,332849.29999999993,0.4693746002163767,2954,10,10,228.0000000000582,0.4693746002163767,0.15080305114809522,332849.29999999993,0.19583754634310752,16.993637800216675,0.31660032272338867,0.272505521774292,0.0019102096557617188,16.027857303619385,6737,[2954],exhausted,,16.618873357772827
Basketball_temporal/finer2012,Basketball_finer,K20_A5,712779aad638f619,1787631271.0434499,complete,345,7580,0.06386922817660937,709133.5999999999,6744,333077.3,3790,332849.29999999993,0.4693746002163767,2954,10,10,228.0000000000582,0.4693746002163767,0.15080305114809522,332849.29999999993,0.19583754634310752,17.068400144577026,0.31775546073913574,0.27300071716308594,0.0019278526306152344,16.097644329071045,6737,[2954],exhausted,,16.690328359603882
Basketball_temporal/finer2012,Basketball_finer,K50_A5,712779aad638f619,1787631426.5162604,complete,345,7580,0.06386922817660937,709133.5999999999,6744,333077.3,3790,332849.29999999993,0.4693746002163767,2954,10,10,228.0000000000582,0.4693746002163767,0.15080305114809522,332849.29999999993,0.19583754634310752,17.072942972183228,0.3162221908569336,0.27356457710266113,0.0019061565399169922,16.107656955718994,6737,[2954],exhausted,,16.699349880218506
Dryad_animal_society,Animal,K100_A5,712779aad638f619,1787631606.0780706,complete,21,193,0.4595238095238095,939.0,60,74.0,42,74.0,0.07880724174653887,18,42,0,0.0,0.07880724174653887,0.4459050280269133,74.0,0.0380952380952381,0.03521323204040527,0.0007255077362060547,0.0003688335418701172,9.107589721679688e-05,0.030785799026489258,37,[18],exhausted,,0.03197121620178223
Dryad_animal_society,Animal,K20_A5,712779aad638f619,1787631289.3947396,complete,21,193,0.4595238095238095,939.0,60,74.0,42,74.0,0.07880724174653887,18,20,0,0.0,0.07880724174653887,0.4459050280269133,74.0,0.0380952380952381,0.022527456283569336,0.00074005126953125,0.0003788471221923828,8.916854858398438e-05,0.017942190170288086,37,[18],exhausted,,0.019150257110595703
