dataset,family,config,config_hash,timestamp,status,n,m,density,total_edge_weight,removed_phaseA_count,removed_phaseA_weight,removed_final_count,removed_final_weight,normalized_removed_weight,restored_edge_count,mincut_attempts,mincut_accepted,mincut_gain,upset_simple,upset_ratio,upset_naive,permutation_distance_vs_p1,runtime_total_sec,runtime_phaseA_sec,runtime_phaseB_sec,runtime_phaseC_sec,runtime_mincut_sec,phase1_iterations,reinserted_per_pass,break_reason,terminal_classification
Basketball_temporal/1993,Basketball_coarse,C0_A4,712779aad638f619,1787630965.8418493,complete,298,3088,0.03489028992384697,48535.0,1095,5035.0,710,5035.0,0.10373956938291955,385,0,0,0.0,0.10373956938291955,0.48807612884221246,5035.0,0.09276207262784444,0.38257384300231934,0.10004591941833496,0.05125713348388672,0.10573530197143555,0.0,795,[385],exhausted,
Basketball_temporal/1993,Basketball_coarse,C1_A0,712779aad638f619,1787630978.520586,complete,298,3088,0.03489028992384697,48535.0,1082,8717.0,1082,8717.0,0.17960234882043885,0,0,0,0.0,0.12273616977438961,0.48412161583997204,5957.0,0.0,0.19446873664855957,0.16929388046264648,1.430511474609375e-06,0.001024484634399414,0.0,876,[0],phase_b_disabled,
Basketball_temporal/1993,Basketball_coarse,C1_A4,712779aad638f619,1787630992.2750168,complete,298,3088,0.03489028992384697,48535.0,1082,4985.0,713,4985.0,0.1027093849799114,369,0,0,0.0,0.1027093849799114,0.46364597560241666,4985.0,0.1260027568752401,0.4428396224975586,0.16913557052612305,0.044470787048339844,0.10405564308166504,0.0,876,[369],exhausted,
Basketball_temporal/1994,Basketball_coarse,C0_A0,712779aad638f619,1787630956.0205262,complete,301,3144,0.03481727574750831,51068.0,1099,9381.0,1099,9381.0,0.18369624813973526,0,0,0,0.0,0.12160256912352158,0.46764444582893633,6210.0,0.0,0.12651681900024414,0.10023283958435059,1.6689300537109375e-06,0.0010502338409423828,0.0,849,[0],phase_b_disabled,
Basketball_temporal/1994,Basketball_coarse,C0_A4,712779aad638f619,1787630961.7232795,complete,301,3144,0.03481727574750831,51068.0,1099,5093.0,705,5093.0,0.0997297720686144,394,0,0,0.0,0.09959269992950576,0.45838042296032355,5086.0,0.11364341085271318,0.39014315605163574,0.10050415992736816,0.05191230773925781,0.1112828254699707,0.0,849,[394],exhausted,
Basketball_temporal/1994,Basketball_coarse,C1_A0,712779aad638f619,1787630976.3110306,complete,301,3144,0.03481727574750831,51068.0,1113,9249.0,1113,9249.0,0.18111145923082947,0,0,0,0.0,0.12275789143886583,0.4572881369529506,6269.0,0.0,0.21524763107299805,0.1893312931060791,1.430511474609375e-06,0.0010404586791992188,0.0,920,[0],phase_b_disabled,
Basketball_temporal/1994,Basketball_coarse,C1_A4,712779aad638f619,1787630987.3487737,complete,301,3144,0.03481727574750831,51068.0,1113,5216.0,712,5216.0,0.10213832537009478,401,0,0,0.0,0.1021187436359364,0.45351913080843065,5215.0,0.1426578073089701,0.47454118728637695,0.18937230110168457,0.04620647430419922,0.1126854419708252,0.0,920,[401],exhausted,
Basketball_temporal/1997,Basketball_coarse,C0_A0,712779aad638f619,1787630956.150985,complete,305,3333,0.035946937014667814,52037.0,1232,10760.0,1232,10760.0,0.20677594788323692,0,0,0,0.0,0.13594173376635854,0.48875371794603417,7074.0,0.0,0.1624140739440918,0.13615870475769043,1.430511474609375e-06,0.0010802745819091797,0.0,948,[0],phase_b_disabled,
Basketball_temporal/1997,Basketball_coarse,C0_A4,712779aad638f619,1787630962.1179073,complete,305,3333,0.035946937014667814,52037.0,1232,5857.0,787,5857.0,0.11255452850856122,445,0,0,0.0,0.11249687722197667,0.503928745818332,5854.0,0.12968075927523728,0.47528862953186035,0.1379542350769043,0.06171274185180664,0.11258363723754883,0.0,948,[445],exhausted,
Basketball_temporal/1997,Basketball_coarse,C1_A0,712779aad638f619,1787630976.530875,complete,305,3333,0.035946937014667814,52037.0,1236,10657.0,1236,10657.0,0.2047965870438342,0,0,0,0.0,0.1349232277033649,0.5051528088244487,7021.0,0.0,0.23112106323242188,0.20473265647888184,1.430511474609375e-06,0.0010755062103271484,0.0,990,[0],phase_b_disabled,
Basketball_temporal/1997,Basketball_coarse,C1_A4,712779aad638f619,1787630987.8283587,complete,305,3333,0.035946937014667814,52037.0,1236,5810.0,781,5810.0,0.11165132501873667,455,0,0,0.0,0.11165132501873667,0.49203380906221195,5810.0,0.17670405522001725,0.5331950187683105,0.20476007461547852,0.057375431060791016,0.10822725296020508,0.0,990,[455],exhausted,
Basketball_temporal/2000,Basketball_coarse,C0_A0,712779aad638f619,1787630956.3173025,complete,318,3475,0.03447215443525187,55092.0,1189,10117.0,1189,10117.0,0.18363827778987873,0,0,0,0.0,0.11705873811079649,0.508771370693921,6449.0,0.0,0.15681838989257812,0.12941384315490723,1.430511474609375e-06,0.0011756420135498047,0.0,888,[0],phase_b_disabled,
Basketball_temporal/2000,Basketball_coarse,C0_A4,712779aad638f619,1787630962.5976994,complete,318,3475,0.03447215443525187,55092.0,1189,5183.0,742,5183.0,0.09407899513540986,447,0,0,0.0,0.09407899513540986,0.5113405684614751,5183.0,0.09953772592901217,0.4618372917175293,0.12933015823364258,0.06032061576843262,0.11496925354003906,0.0,888,[447],exhausted,
Basketball_temporal/2000,Basketball_coarse,C1_A0,712779aad638f619,1787630976.7665908,complete,318,3475,0.03447215443525187,55092.0,1178,9856.0,1178,9856.0,0.17890074783997675,0,0,0,0.0,0.1204167574239454,0.5153853274242327,6634.0,0.0,0.2565886974334717,0.22913312911987305,1.6689300537109375e-06,0.0011661052703857422,0.0,915,[0],phase_b_disabled,
Basketball_temporal/2000,Basketball_coarse,C1_A4,712779aad638f619,1787630988.3666353,complete,318,3475,0.03447215443525187,55092.0,1178,5320.0,737,5320.0,0.09656574457271473,441,0,0,0.0,0.09625716982501997,0.5045820196789658,5303.0,0.1375910164077535,0.5679042339324951,0.22901511192321777,0.06278562545776367,0.11918377876281738,0.0,915,[441],exhausted,
Basketball_temporal/2003,Basketball_coarse,C0_A0,712779aad638f619,1787630956.4780629,complete,327,3560,0.03339524586780736,54489.0,1297,11034.0,1297,11034.0,0.20249958707262017,0,0,0,0.0,0.12958578795720238,0.5108512596475314,7061.0,0.0,0.14684009552001953,0.11907362937927246,1.6689300537109375e-06,0.0011639595031738281,0.0,919,[0],phase_b_disabled,
Basketball_temporal/2003,Basketball_coarse,C0_A4,712779aad638f619,1787630963.0641592,complete,327,3560,0.03339524586780736,54489.0,1297,5833.0,785,5833.0,0.10704912918203674,512,0,0,0.0,0.10699407219805833,0.500897334106028,5830.0,0.10761524174030505,0.46254396438598633,0.11915445327758789,0.07699418067932129,0.11968088150024414,0.0,919,[512],exhausted,
Basketball_temporal/2003,Basketball_coarse,C1_A0,712779aad638f619,1787630977.027967,complete,327,3560,0.03339524586780736,54489.0,1296,11248.0,1296,11248.0,0.20642698526308062,0,0,0,0.0,0.13285250233992182,0.5105463615751042,7239.0,0.0,0.2542383670806885,0.22637438774108887,1.430511474609375e-06,0.0011599063873291016,0.0,997,[0],phase_b_disabled,
Basketball_temporal/2003,Basketball_coarse,C1_A4,712779aad638f619,1787630988.9397113,complete,327,3560,0.03339524586780736,54489.0,1296,5809.0,806,5809.0,0.1066086733102094,490,0,0,0.0,0.1066086733102094,0.5057514484438582,5809.0,0.14994090167163843,0.5609824657440186,0.23011422157287598,0.06843423843383789,0.11591839790344238,0.0,997,[490],exhausted,
Basketball_temporal/2006,Basketball_coarse,C0_A0,712779aad638f619,1787630956.628972,complete,334,3695,0.03322184459909011,55402.0,1312,11703.0,1312,11703.0,0.21123786144904516,0,0,0,0.0,0.13526587487816324,0.511888407476773,7494.0,0.0,0.17289447784423828,0.1441664695739746,1.430511474609375e-06,0.0012345314025878906,0.0,942,[0],phase_b_disabled,
Basketball_temporal/2006,Basketball_coarse,C0_A4,712779aad638f619,1787630963.5312898,complete,334,3695,0.03322184459909011,55402.0,1312,6106.0,798,6106.0,0.11021262770297101,514,0,0,0.0,0.11012237825349265,0.5184200861286395,6101.0,0.12380644117171064,0.5169825553894043,0.1436014175415039,0.08110308647155762,0.11971688270568848,0.0,942,[514],exhausted,
Basketball_temporal/2006,Basketball_coarse,C1_A0,712779aad638f619,1787630977.286955,complete,334,3695,0.03322184459909011,55402.0,1312,11059.0,1312,11059.0,0.19961373235623261,0,0,0,0.0,0.1328652395220389,0.5072982409488405,7361.0,0.0,0.2756164073944092,0.24684858322143555,1.6689300537109375e-06,0.0012214183807373047,0.0,1032,[0],phase_b_disabled,
Basketball_temporal/2006,Basketball_coarse,C1_A4,712779aad638f619,1787630989.5057929,complete,334,3695,0.03322184459909011,55402.0,1312,5896.0,791,5896.0,0.10642215082487996,521,0,0,0.0,0.10642215082487996,0.4937188294038179,5896.0,0.14112315908723094,0.616685152053833,0.2463076114654541,0.08142280578613281,0.11674141883850098,0.0,1032,[521],exhausted,
Basketball_temporal/2009,Basketball_coarse,C0_A0,712779aad638f619,1787630956.8060732,complete,347,4155,0.034607119654844996,61946.0,1424,11917.0,1424,11917.0,0.19237723178252025,0,0,0,0.0,0.1246892454718626,0.48885300364503964,7724.0,0.0,0.21762752532958984,0.18562889099121094,1.9073486328125e-06,0.0013837814331054688,0.0,1039,[0],phase_b_disabled,
Basketball_temporal/2009,Basketball_coarse,C0_A4,712779aad638f619,1787630964.0528984,complete,347,4155,0.034607119654844996,61946.0,1424,6309.0,902,6309.0,0.10184676976721661,522,0,0,0.0,0.10184676976721661,0.4790352369295716,6309.0,0.10189735303426563,0.6130645275115967,0.18498015403747559,0.08731555938720703,0.12352943420410156,0.0,1039,[522],exhausted,
Basketball_temporal/2009,Basketball_coarse,C1_A0,712779aad638f619,1787630977.5672956,complete,347,4155,0.034607119654844996,61946.0,1410,11524.0,1410,11524.0,0.18603299648080587,0,0,0,0.0,0.12045975527071966,0.4941086838340961,7462.0,0.0,0.30965256690979004,0.2774229049682617,1.6689300537109375e-06,0.0013835430145263672,0.0,1078,[0],phase_b_disabled,
Basketball_temporal/2009,Basketball_coarse,C1_A4,712779aad638f619,1787630990.1275084,complete,347,4155,0.034607119654844996,61946.0,1410,6121.0,877,6121.0,0.09881186840151099,533,0,0,0.0,0.09877958221676944,0.48396636200614973,6119.0,0.1479235728207093,0.718745231628418,0.2782919406890869,0.09492754936218262,0.12799358367919922,0.0,1078,[533],exhausted,
Basketball_temporal/2012,Basketball_coarse,C0_A0,712779aad638f619,1787630957.027722,complete,345,4126,0.034765756656555444,61534.0,1389,11583.0,1389,11583.0,0.1882373972112978,0,0,0,0.0,0.11998244872753275,0.47870303606381914,7383.0,0.0,0.18163490295410156,0.15013909339904785,1.9073486328125e-06,0.0013957023620605469,0.0,969,[0],phase_b_disabled,
Basketball_temporal/2012,Basketball_coarse,C0_A4,712779aad638f619,1787630964.670537,complete,345,4126,0.034765756656555444,61534.0,1389,5988.0,827,5988.0,0.09731205512399649,562,0,0,0.0,0.09731205512399649,0.492115364842966,5988.0,0.10107853050219076,0.5468921661376953,0.15033507347106934,0.09272885322570801,0.12131547927856445,0.0,969,[562],exhausted,
Basketball_temporal/2012,Basketball_coarse,C1_A0,712779aad638f619,1787630977.8816657,complete,345,4126,0.034765756656555444,61534.0,1392,11616.0,1392,11616.0,0.18877368609224168,0,0,0,0.0,0.12363896382487731,0.48182961336167673,7608.0,0.0,0.29274725914001465,0.2609093189239502,1.6689300537109375e-06,0.0013866424560546875,0.0,1057,[0],phase_b_disabled,
Basketball_temporal/2012,Basketball_coarse,C1_A4,712779aad638f619,1787630990.859458,complete,345,4126,0.034765756656555444,61534.0,1392,5977.0,840,5977.0,0.09713329216368187,552,0,0,0.0,0.09697078038157766,0.4770250941109819,5967.0,0.12647455342096395,0.6642765998840332,0.26151561737060547,0.09174299240112305,0.12905406951904297,0.0,1057,[552],exhausted,
Basketball_temporal/2014,Basketball_coarse,C0_A0,712779aad638f619,1787630957.2134066,complete,351,4196,0.03415547415547415,60897.0,1471,12221.0,1471,12221.0,0.2006831206791796,0,0,0,0.0,0.12678785490254035,0.49989785637465345,7721.0,0.0,0.20239639282226562,0.16979122161865234,1.1920928955078125e-06,0.0013921260833740234,0.0,1019,[0],phase_b_disabled,
Basketball_temporal/2014,Basketball_coarse,C0_A4,712779aad638f619,1787630965.2302208,complete,351,4196,0.03415547415547415,60897.0,1471,6400.0,874,6400.0,0.10509548910455359,597,0,0,0.0,0.10502980442386324,0.5046936609697489,6396.0,0.09509157509157509,0.6070878505706787,0.1696772575378418,0.10591530799865723,0.128859281539917,0.0,1019,[597],exhausted,
Basketball_temporal/2014,Basketball_coarse,C1_A0,712779aad638f619,1787630978.1792002,complete,351,4196,0.03415547415547415,60897.0,1464,12354.0,1464,12354.0,0.2028671363121336,0,0,0,0.0,0.13301147839795063,0.5157722067621768,8100.0,0.0,0.3366827964782715,0.3038921356201172,1.9073486328125e-06,0.0013892650604248047,0.0,1114,[0],phase_b_disabled,
Basketball_temporal/2014,Basketball_coarse,C1_A4,712779aad638f619,1787630991.5288525,complete,351,4196,0.03415547415547415,60897.0,1464,6426.0,866,6426.0,0.10552243952904083,598,0,0,0.0,0.10552243952904083,0.4911325059948936,6426.0,0.13175417175417176,0.7410430908203125,0.30474114418029785,0.10791444778442383,0.1261742115020752,0.0,1114,[598],exhausted,
Basketball_temporal/finer1985,Basketball_finer,C0_A0,712779aad638f619,1787630957.5489006,complete,282,4814,0.06075061204916585,518633.4,4254,457197.19999999995,4254,457197.19999999995,0.8815421451838619,0,0,0,0.0,0.4801979587122619,0.16460985124327354,249046.7,0.0,0.19596624374389648,0.15951776504516602,1.9073486328125e-06,0.00035834312438964844,0.0,4244,[0],phase_b_disabled,
Basketball_temporal/finer1985,Basketball_finer,C0_A4,712779aad638f619,1787630966.229015,complete,282,4814,0.06075061204916585,518633.4,4254,245469.7,2407,245469.7,0.4733009867856563,1847,0,0,0.0,0.4728093100058731,0.1283160959895218,245214.7,0.2378031851795765,0.5842812061309814,0.1594994068145752,0.10903334617614746,0.11990571022033691,0.0,4244,[1847],exhausted,
Basketball_temporal/finer1985,Basketball_finer,C1_A0,712779aad638f619,1787630978.7197459,complete,282,4814,0.06075061204916585,518633.4,4004,425362.5,4004,425362.5,0.8201602519236131,0,0,0,0.0,0.4770338740235396,0.15289377965470252,247405.7,0.0,0.46140432357788086,0.4245870113372803,1.9073486328125e-06,0.0004737377166748047,0.0,3993,[0],phase_b_disabled,
Basketball_temporal/finer1985,Basketball_finer,C1_A4,712779aad638f619,1787630992.7229636,complete,282,4814,0.06075061204916585,518633.4,4004,244753.7,2407,244753.7,0.47192043551379453,1597,0,0,0.0,0.47176425583080456,0.11171440230418632,244672.7,0.31417682542086267,0.8392632007598877,0.42337727546691895,0.09923863410949707,0.12064862251281738,0.0,3993,[1597],exhausted,
Basketball_temporal/finer1988,Basketball_finer,C0_A0,712779aad638f619,1787630957.748959,complete,290,5170,0.06168714950483236,584038.0,4564,513545.10000000003,4564,513545.10000000003,0.8793008331649653,0,0,0,0.0,0.4782642567778124,0.16171459599363527,279324.5,0.0,0.20982575416564941,0.17101573944091797,1.430511474609375e-06,0.0003788471221923828,0.0,4554,[0],phase_b_disabled,
Basketball_temporal/finer1988,Basketball_finer,C0_A4,712779aad638f619,1787630966.8178756,complete,290,5170,0.06168714950483236,584038.0,4564,275802.5,2585,275802.5,0.4722338272509665,1979,0,0,0.0,0.4716996154359819,0.11920099473811667,275490.5,0.23806228373702423,0.6304023265838623,0.17109370231628418,0.12414741516113281,0.12579631805419922,0.0,4554,[1979],exhausted,
Basketball_temporal/finer1988,Basketball_finer,C1_A0,712779aad638f619,1787630979.186097,complete,290,5170,0.06168714950483236,584038.0,4276,478339.1,4276,478339.1,0.8190205089394867,0,0,0,0.0,0.4761616538649882,0.1530309721513497,278096.5,0.0,0.5210609436035156,0.482086181640625,1.430511474609375e-06,0.0005140304565429688,0.0,4260,[0],phase_b_disabled,
Basketball_temporal/finer1988,Basketball_finer,C1_A4,712779aad638f619,1787630993.5673635,complete,290,5170,0.06168714950483236,584038.0,4276,274683.5,2585,274683.5,0.4703178560299159,1691,0,0,0.0,0.4703058705084258,0.12613930040500868,274676.5,0.30726643598615916,0.934701681137085,0.4824039936065674,0.12415957450866699,0.11849713325500488,0.0,4260,[1691],exhausted,
Basketball_temporal/finer1991,Basketball_finer,C0_A0,712779aad638f619,1787630957.9627807,complete,295,5420,0.062492793727660555,630782.6,4751,549105.5,4751,549105.5,0.8705146590917379,0,0,0,0.0,0.47755962196801244,0.1628823225125111,301236.3,0.0,0.2360997200012207,0.1955409049987793,1.430511474609375e-06,0.0004096031188964844,0.0,4743,[0],phase_b_disabled,
Basketball_temporal/finer1991,Basketball_finer,C0_A4,712779aad638f619,1787630967.4529119,complete,295,5420,0.062492793727660555,630782.6,4751,297366.3,2710,297366.3,0.47142438615142523,2041,0,0,0.0,0.4712785355842091,0.12240264038768793,297274.29999999993,0.19667934970598408,0.6859598159790039,0.19564223289489746,0.13866972923278809,0.11537575721740723,0.0,4743,[2041],exhausted,
Basketball_temporal/finer1991,Basketball_finer,C1_A0,712779aad638f619,1787630979.7120004,complete,295,5420,0.062492793727660555,630782.6,4511,517705.39999999997,4511,517705.39999999997,0.8207350678347817,0,0,0,0.0,0.47617087091495547,0.15673653252989628,300360.3,0.0,0.5523025989532471,0.5111861228942871,1.430511474609375e-06,0.0005288124084472656,0.0,4497,[0],phase_b_disabled,
Basketball_temporal/finer1991,Basketball_finer,C1_A4,712779aad638f619,1787630994.5072186,complete,295,5420,0.062492793727660555,630782.6,4511,296520.30000000005,2710,296520.30000000005,0.4700831950659388,1801,0,0,0.0,0.4699833191340409,0.12402338023892605,296457.30000000005,0.27538337368845844,1.00276517868042,0.5057992935180664,0.13308095932006836,0.1275784969329834,0.0,4497,[1801],exhausted,
Basketball_temporal/finer1994,Basketball_finer,C0_A0,712779aad638f619,1787630958.2029798,complete,301,5252,0.058161683277962346,608682.0,4644,537429.2,4644,537429.2,0.882939203064983,0,0,0,0.0,0.47812979519683513,0.16741347189018663,291029.0,0.0,0.22214365005493164,0.1824960708618164,1.430511474609375e-06,0.00038242340087890625,0.0,4634,[0],phase_b_disabled,
Basketball_temporal/finer1994,Basketball_finer,C0_A4,712779aad638f619,1787630968.143476,complete,301,5252,0.058161683277962346,608682.0,4644,287064.0,2626,287064.0,0.47161572052401746,2018,0,0,0.0,0.4711097091749058,0.11848554236812299,286756.0,0.218250276854928,0.6675839424133301,0.18181300163269043,0.1330280303955078,0.13146042823791504,0.0,4634,[2018],exhausted,
Basketball_temporal/finer1994,Basketball_finer,C1_A0,712779aad638f619,1787630980.2691453,complete,301,5252,0.058161683277962346,608682.0,4266,490032.1,4266,490032.1,0.8050707923020559,0,0,0,0.0,0.4751282278759681,0.14856366170647242,289202.0,0.0,0.5395348072052002,0.4994924068450928,1.430511474609375e-06,0.0005609989166259766,0.0,4259,[0],phase_b_disabled,
Basketball_temporal/finer1994,Basketball_finer,C1_A4,712779aad638f619,1787630995.5151265,complete,301,5252,0.058161683277962346,608682.0,4266,285894.0,2626,285894.0,0.4696935345549893,1640,0,0,0.0,0.4695391025198708,0.11830927348190046,285800.0,0.28500553709856036,0.9585788249969482,0.49686479568481445,0.11256790161132812,0.12738394737243652,0.0,4259,[1640],exhausted,
Basketball_temporal/finer1997,Basketball_finer,C0_A0,712779aad638f619,1787630958.429229,complete,305,5628,0.06069887834339948,582710.0,4983,514409.30000000005,4983,514409.30000000005,0.8827878361449092,0,0,0,0.0,0.47841035849736574,0.163471621573517,278774.5,0.0,0.2406010627746582,0.19838666915893555,1.1920928955078125e-06,0.0004057884216308594,0.0,4975,[0],phase_b_disabled,
Basketball_temporal/finer1997,Basketball_finer,C0_A4,712779aad638f619,1787630968.8156304,complete,305,5628,0.06069887834339948,582710.0,4983,274410.5,2814,274410.5,0.47092121295327005,2169,0,0,0.0,0.47060029860479485,0.12989884351136005,274223.5,0.23373597929249354,0.7209963798522949,0.19872498512268066,0.15317392349243164,0.12867283821105957,0.0,4975,[2169],exhausted,
Basketball_temporal/finer1997,Basketball_finer,C1_A0,712779aad638f619,1787630980.8217013,complete,305,5628,0.06069887834339948,582710.0,4683,480278.2,4683,480278.2,0.824214789517942,0,0,0,0.0,0.4744787286986666,0.15037841988280132,276483.5,0.0,0.5916121006011963,0.5492315292358398,2.1457672119140625e-06,0.0005464553833007812,0.0,4676,[0],phase_b_disabled,
Basketball_temporal/finer1997,Basketball_finer,C1_A4,712779aad638f619,1787630996.487066,complete,305,5628,0.06069887834339948,582710.0,4683,273084.5,2814,273084.5,0.4686456384822639,1869,0,0,0.0,0.4684105301093168,0.12272888305283987,272947.5,0.30127264883520277,1.0561237335205078,0.5451211929321289,0.14284420013427734,0.12788844108581543,0.0,4676,[1869],exhausted,
Basketball_temporal/finer2000,Basketball_finer,C0_A0,712779aad638f619,1787630958.6740255,complete,318,6274,0.06223835882784755,634382.8,5565,559347.3,5565,559347.3,0.8817188927568654,0,0,0,0.0,0.4770461935601028,0.15983473550297636,302629.9,0.0,0.3103621006011963,0.26317548751831055,1.430511474609375e-06,0.00045037269592285156,0.0,5563,[0],phase_b_disabled,
Basketball_temporal/finer2000,Basketball_finer,C0_A4,712779aad638f619,1787630969.5412574,complete,318,6274,0.06223835882784755,634382.8,5565,298067.9,3137,298067.9,0.46985495193123145,2428,0,0,0.0,0.46960746728946623,0.11973870437395276,297910.9,0.1938773485705216,0.8872032165527344,0.25591588020324707,0.1920156478881836,0.1358792781829834,0.0,5563,[2428],exhausted,
Basketball_temporal/finer2000,Basketball_finer,C1_A0,712779aad638f619,1787630981.4182172,complete,318,6274,0.06223835882784755,634382.8,5280,529846.8,5280,529846.8,0.8352162133021261,0,0,0,0.0,0.47407637785892054,0.14371492967187516,300745.9,0.0,0.7182424068450928,0.6713380813598633,1.9073486328125e-06,0.000579833984375,0.0,5271,[0],phase_b_disabled,
Basketball_temporal/finer2000,Basketball_finer,C1_A4,712779aad638f619,1787630997.548362,complete,318,6274,0.06223835882784755,634382.8,5280,297184.9,3137,297184.9,0.46846304786321447,2143,0,0,0.0,0.4682928036510447,0.11156406407439874,297076.89999999997,0.32216336329186757,1.2896254062652588,0.6663572788238525,0.18306255340576172,0.13697218894958496,0.0,5271,[2143],exhausted,
