dataset,family,config,config_hash,timestamp,status,n,m,density,total_edge_weight,removed_phaseA_count,removed_phaseA_weight,removed_final_count,removed_final_weight,normalized_removed_weight,restored_edge_count,mincut_attempts,mincut_accepted,mincut_gain,upset_simple,upset_ratio,upset_naive,permutation_distance_vs_p1,runtime_total_sec,runtime_phaseA_sec,runtime_phaseB_sec,runtime_phaseC_sec,runtime_mincut_sec,phase1_iterations,reinserted_per_pass,break_reason,terminal_classification
Basketball_temporal/finer1988,Basketball_finer,R1_A4,712779aad638f619,1787631069.3477864,complete,290,5170,0.06168714950483236,584038.0,4564,275802.5,2585,275802.5,0.4722338272509665,1979,0,0,0.0,0.4716996154359819,0.1299033744962731,275490.5,0.23806228373702423,0.57431960105896,0.17184758186340332,0.12425875663757324,0.06749558448791504,0.0,4554,[1979],exhausted,
Basketball_temporal/finer1988,Basketball_finer,R2_A4,712779aad638f619,1787631083.8973768,complete,290,5170,0.06168714950483236,584038.0,4564,275802.5,2585,275802.5,0.4722338272509665,1979,0,0,0.0,0.4716996154359819,0.11920099473811667,275490.5,0.23806228373702423,0.6299569606781006,0.17053818702697754,0.12374734878540039,0.1260852813720703,0.0,4554,[1979],exhausted,
Basketball_temporal/finer1988,Basketball_finer,R3_A4,712779aad638f619,1787631100.0135438,complete,290,5170,0.06168714950483236,584038.0,4564,275802.5,2585,275802.5,0.4722338272509665,1979,0,0,0.0,0.4716996154359819,0.10381476864024917,275490.5,0.23806228373702423,0.7306225299835205,0.17108631134033203,0.12436389923095703,0.2251570224761963,0.0,4554,[1979],exhausted,
Basketball_temporal/finer1991,Basketball_finer,R0_A4,712779aad638f619,1787631056.9231298,complete,295,5420,0.062492793727660555,630782.6,4751,297366.3,2710,297366.3,0.47142438615142523,2041,0,0,0.0,0.47142438615142523,0.13622431434504015,297366.3,0.19647180906260808,0.5728976726531982,0.19629979133605957,0.13853907585144043,0.0013582706451416016,0.0,4743,[2041],exhausted,
Basketball_temporal/finer1991,Basketball_finer,R1_A4,712779aad638f619,1787631069.9286826,complete,295,5420,0.062492793727660555,630782.6,4751,297366.3,2710,297366.3,0.47142438615142523,2041,0,0,0.0,0.4712848769132186,0.1267638942225707,297278.3,0.19665628963449786,0.6404173374176025,0.19617390632629395,0.1386277675628662,0.0687110424041748,0.0,4743,[2041],exhausted,
Basketball_temporal/finer1991,Basketball_finer,R2_A4,712779aad638f619,1787631084.5341442,complete,295,5420,0.062492793727660555,630782.6,4751,297366.3,2710,297366.3,0.47142438615142523,2041,0,0,0.0,0.4712785355842091,0.12240264038768793,297274.29999999993,0.19667934970598408,0.6868298053741455,0.19593119621276855,0.13817286491394043,0.11533188819885254,0.0,4743,[2041],exhausted,
Basketball_temporal/finer1991,Basketball_finer,R3_A4,712779aad638f619,1787631100.7513561,complete,295,5420,0.062492793727660555,630782.6,4751,297366.3,2710,297366.3,0.47142438615142523,2041,0,0,0.0,0.4712785355842091,0.11545193750171973,297274.29999999993,0.19667934970598408,0.7682113647460938,0.19634294509887695,0.13848471641540527,0.1961665153503418,0.0,4743,[2041],exhausted,
Basketball_temporal/finer1994,Basketball_finer,R0_A4,712779aad638f619,1787631057.5022273,complete,301,5252,0.058161683277962346,608682.0,4644,287064.0,2626,287064.0,0.47161572052401746,2018,0,0,0.0,0.47161572052401746,0.14357569367623405,287064.0,0.21794019933554817,0.5387141704559326,0.18248224258422852,0.13294601440429688,0.001318216323852539,0.0,4634,[2018],exhausted,
Basketball_temporal/finer1994,Basketball_finer,R1_A4,712779aad638f619,1787631070.575637,complete,301,5252,0.058161683277962346,608682.0,4644,287064.0,2626,287064.0,0.47161572052401746,2018,0,0,0.0,0.4711097091749058,0.1281761963009711,286756.0,0.218250276854928,0.7078380584716797,0.18278717994689941,0.13276338577270508,0.17008590698242188,0.0,4634,[2018],exhausted,
Basketball_temporal/finer1994,Basketball_finer,R2_A4,712779aad638f619,1787631085.2277687,complete,301,5252,0.058161683277962346,608682.0,4644,287064.0,2626,287064.0,0.47161572052401746,2018,0,0,0.0,0.4711097091749058,0.11848554236812299,286756.0,0.218250276854928,0.6692807674407959,0.1821587085723877,0.13245820999145508,0.13153886795043945,0.0,4634,[2018],exhausted,
Basketball_temporal/finer1994,Basketball_finer,R3_A4,712779aad638f619,1787631101.526708,complete,301,5252,0.058161683277962346,608682.0,4644,287064.0,2626,287064.0,0.47161572052401746,2018,0,0,0.0,0.4711097091749058,0.10468227426120494,286756.0,0.218250276854928,0.7778177261352539,0.18269562721252441,0.13291215896606445,0.2398819923400879,0.0,4634,[2018],exhausted,
Basketball_temporal/finer1997,Basketball_finer,R0_A4,712779aad638f619,1787631058.0472138,complete,305,5628,0.06069887834339948,582710.0,4983,274410.5,2814,274410.5,0.47092121295327005,2169,0,0,0.0,0.47092121295327005,0.14324740812947453,274410.5,0.23352027610008627,0.5932347774505615,0.19863176345825195,0.15270662307739258,0.0013942718505859375,0.0,4975,[2169],exhausted,
Basketball_temporal/finer1997,Basketball_finer,R1_A4,712779aad638f619,1787631071.2901516,complete,305,5628,0.06069887834339948,582710.0,4983,274410.5,2814,274410.5,0.47092121295327005,2169,0,0,0.0,0.47060029860479485,0.13543053523643783,274223.5,0.23373597929249354,0.6644890308380127,0.19869637489318848,0.15272736549377441,0.07175302505493164,0.0,4975,[2169],exhausted,
Basketball_temporal/finer1997,Basketball_finer,R2_A4,712779aad638f619,1787631085.9038596,complete,305,5628,0.06069887834339948,582710.0,4983,274410.5,2814,274410.5,0.47092121295327005,2169,0,0,0.0,0.47060029860479485,0.12989884351136005,274223.5,0.23373597929249354,0.7202301025390625,0.19814467430114746,0.1527411937713623,0.12862348556518555,0.0,4975,[2169],exhausted,
Basketball_temporal/finer1997,Basketball_finer,R3_A4,712779aad638f619,1787631102.3117518,complete,305,5628,0.06069887834339948,582710.0,4983,274410.5,2814,274410.5,0.47092121295327005,2169,0,0,0.0,0.47060029860479485,0.12091517921626896,274223.5,0.23373597929249354,0.8221132755279541,0.19833588600158691,0.15228700637817383,0.23043227195739746,0.0,4975,[2169],exhausted,
Basketball_temporal/finer2000,Basketball_finer,R0_A4,712779aad638f619,1787631058.6466954,complete,318,6274,0.06223835882784755,634382.8,5565,298067.9,3137,298067.9,0.46985495193123145,2428,0,0,0.0,0.46985495193123145,0.1377943847595876,298067.9,0.1936987877705692,0.7538340091705322,0.25679945945739746,0.19225025177001953,0.0015718936920166016,0.0,5563,[2428],exhausted,
